   0.312000E+02   0.832166E+03   0.263100E+02   0.360825E+05   0.107054E+04
   0.313000E+02   0.834268E+03   0.263393E+02   0.362292E+05   0.107290E+04
   0.314000E+02   0.836365E+03   0.263682E+02   0.363756E+05   0.107519E+04
   0.315000E+02   0.838455E+03   0.263972E+02   0.365217E+05   0.107751E+04
   0.316000E+02   0.840540E+03   0.264260E+02   0.366675E+05   0.107982E+04
   0.317000E+02   0.842618E+03   0.264545E+02   0.368131E+05   0.108215E+04
   0.318000E+02   0.844691E+03   0.264831E+02   0.369583E+05   0.108443E+04
   0.319000E+02   0.846757E+03   0.265116E+02   0.371034E+05   0.108673E+04
   0.320000E+02   0.848818E+03   0.265395E+02   0.372481E+05   0.108901E+04
   0.321000E+02   0.850872E+03   0.265677E+02   0.373925E+05   0.109128E+04
   0.322000E+02   0.852921E+03   0.265955E+02   0.375367E+05   0.109357E+04
   0.323000E+02   0.854964E+03   0.266231E+02   0.376805E+05   0.109582E+04
   0.324000E+02   0.857000E+03   0.266508E+02   0.378241E+05   0.109811E+04
   0.325000E+02   0.859031E+03   0.266779E+02   0.379674E+05   0.110036E+04
   0.326000E+02   0.861056E+03   0.267053E+02   0.381104E+05   0.110261E+04
   0.327000E+02   0.863075E+03   0.267321E+02   0.382532E+05   0.110483E+04
   0.328000E+02   0.865088E+03   0.267591E+02   0.383956E+05   0.110710E+04
   0.329000E+02   0.867095E+03   0.267858E+02   0.385377E+05   0.110932E+04
   0.330000E+02   0.869097E+03   0.268123E+02   0.386796E+05   0.111154E+04
   0.331000E+02   0.871092E+03   0.268389E+02   0.388212E+05   0.111376E+04
   0.332000E+02   0.873082E+03   0.268650E+02   0.389624E+05   0.111597E+04
   0.333000E+02   0.875065E+03   0.268912E+02   0.391034E+05   0.111818E+04
   0.334000E+02   0.877043E+03   0.269171E+02   0.392441E+05   0.112039E+04
   0.335000E+02   0.879015E+03   0.269428E+02   0.393845E+05   0.112259E+04
   0.336000E+02   0.880982E+03   0.269685E+02   0.395246E+05   0.112479E+04
   0.337000E+02   0.882942E+03   0.269937E+02   0.396644E+05   0.112697E+04
   0.338000E+02   0.884896E+03   0.270191E+02   0.398039E+05   0.112913E+04
   0.339000E+02   0.886845E+03   0.270445E+02   0.399431E+05   0.113132E+04
   0.340000E+02   0.888788E+03   0.270694E+02   0.400820E+05   0.113348E+04
