#    time(ps)        R(t,x=0)       J(t,x=L)
   0.553000E+02   0.559477E+04   0.149360E+03
   0.554000E+02   0.559556E+04   0.149875E+03
   0.555000E+02   0.559635E+04   0.150390E+03
   0.556000E+02   0.559715E+04   0.150904E+03
   0.557000E+02   0.559794E+04   0.151419E+03
   0.558000E+02   0.559872E+04   0.151933E+03
   0.559000E+02   0.559951E+04   0.152446E+03
   0.560000E+02   0.560029E+04   0.152960E+03
   0.561000E+02   0.560107E+04   0.153473E+03
   0.562000E+02   0.560185E+04   0.153986E+03
   0.563000E+02   0.560263E+04   0.154499E+03
   0.564000E+02   0.560340E+04   0.155012E+03
   0.565000E+02   0.560417E+04   0.155524E+03
   0.566000E+02   0.560494E+04   0.156036E+03
   0.567000E+02   0.560571E+04   0.156548E+03
   0.568000E+02   0.560648E+04   0.157059E+03
   0.569000E+02   0.560724E+04   0.157570E+03
   0.570000E+02   0.560800E+04   0.158081E+03
   0.571000E+02   0.560876E+04   0.158592E+03
   0.572000E+02   0.560952E+04   0.159102E+03
   0.573000E+02   0.561028E+04   0.159612E+03
   0.574000E+02   0.561103E+04   0.160122E+03
   0.575000E+02   0.561179E+04   0.160631E+03
   0.576000E+02   0.561254E+04   0.161141E+03
   0.577000E+02   0.561328E+04   0.161649E+03
   0.578000E+02   0.561403E+04   0.162158E+03
   0.579000E+02   0.561477E+04   0.162666E+03
   0.580000E+02   0.561552E+04   0.163174E+03
   0.581000E+02   0.561626E+04   0.163682E+03
   0.582000E+02   0.561700E+04   0.164189E+03
   0.583000E+02   0.561773E+04   0.164696E+03
   0.584000E+02   0.561847E+04   0.165203E+03
   0.585000E+02   0.561920E+04   0.165709E+03
   0.586000E+02   0.561993E+04   0.166215E+03
   0.587000E+02   0.562066E+04   0.166721E+03
   0.588000E+02   0.562139E+04   0.167226E+03
   0.589000E+02   0.562211E+04   0.167731E+03
   0.590000E+02   0.562284E+04   0.168235E+03
   0.591000E+02   0.562356E+04   0.168740E+03
   0.592000E+02   0.562428E+04   0.169244E+03
   0.593000E+02   0.562500E+04   0.169747E+03
   0.594000E+02   0.562571E+04   0.170250E+03
   0.595000E+02   0.562643E+04   0.170753E+03
   0.596000E+02   0.562714E+04   0.171256E+03
   0.597000E+02   0.562785E+04   0.171758E+03
   0.598000E+02   0.562856E+04   0.172259E+03
   0.599000E+02   0.562927E+04   0.172761E+03
   0.600000E+02   0.562997E+04   0.173262E+03
   0.601000E+02   0.563068E+04   0.173762E+03
   0.602000E+02   0.563138E+04   0.174263E+03
   0.603000E+02   0.563208E+04   0.174763E+03
   0.604000E+02   0.563278E+04   0.175262E+03
   0.605000E+02   0.563347E+04   0.175761E+03
   0.606000E+02   0.563417E+04   0.176260E+03
   0.607000E+02   0.563486E+04   0.176758E+03
   0.608000E+02   0.563555E+04   0.177256E+03
   0.609000E+02   0.563624E+04   0.177754E+03
   0.610000E+02   0.563693E+04   0.178251E+03
   0.611000E+02   0.563762E+04   0.178747E+03
   0.612000E+02   0.563830E+04   0.179244E+03
   0.613000E+02   0.563898E+04   0.179740E+03
   0.614000E+02   0.563967E+04   0.180235E+03
   0.615000E+02   0.564034E+04   0.180730E+03
   0.616000E+02   0.564102E+04   0.181225E+03
   0.617000E+02   0.564170E+04   0.181719E+03
   0.618000E+02   0.564237E+04   0.182213E+03
   0.619000E+02   0.564305E+04   0.182707E+03
   0.620000E+02   0.564372E+04   0.183200E+03
   0.621000E+02   0.564439E+04   0.183692E+03
   0.622000E+02   0.564505E+04   0.184184E+03
   0.623000E+02   0.564572E+04   0.184676E+03
   0.624000E+02   0.564639E+04   0.185167E+03
   0.625000E+02   0.564705E+04   0.185658E+03
   0.626000E+02   0.564771E+04   0.186149E+03
   0.627000E+02   0.564837E+04   0.186639E+03
   0.628000E+02   0.564903E+04   0.187128E+03
   0.629000E+02   0.564968E+04   0.187618E+03
   0.630000E+02   0.565034E+04   0.188106E+03
   0.631000E+02   0.565099E+04   0.188594E+03
   0.632000E+02   0.565164E+04   0.189082E+03
   0.633000E+02   0.565229E+04   0.189570E+03
   0.634000E+02   0.565294E+04   0.190056E+03
   0.635000E+02   0.565359E+04   0.190543E+03
   0.636000E+02   0.565424E+04   0.191029E+03
   0.637000E+02   0.565488E+04   0.191514E+03
   0.638000E+02   0.565552E+04   0.192000E+03
   0.639000E+02   0.565616E+04   0.192484E+03
   0.640000E+02   0.565680E+04   0.192968E+03
   0.641000E+02   0.565744E+04   0.193452E+03
   0.642000E+02   0.565808E+04   0.193935E+03
   0.643000E+02   0.565871E+04   0.194418E+03
   0.644000E+02   0.565934E+04   0.194900E+03
   0.645000E+02   0.565998E+04   0.195382E+03
   0.646000E+02   0.566061E+04   0.195864E+03
   0.647000E+02   0.566123E+04   0.196344E+03
   0.648000E+02   0.566186E+04   0.196825E+03
   0.649000E+02   0.566249E+04   0.197305E+03
   0.650000E+02   0.566311E+04   0.197784E+03
   0.651000E+02   0.566374E+04   0.198263E+03
   0.652000E+02   0.566436E+04   0.198742E+03
   0.653000E+02   0.566498E+04   0.199220E+03
   0.654000E+02   0.566559E+04   0.199697E+03
   0.655000E+02   0.566621E+04   0.200174E+03
   0.656000E+02   0.566683E+04   0.200651E+03
   0.657000E+02   0.566744E+04   0.201127E+03
   0.658000E+02   0.566805E+04   0.201603E+03
   0.659000E+02   0.566867E+04   0.202078E+03
   0.660000E+02   0.566928E+04   0.202552E+03
   0.661000E+02   0.566988E+04   0.203026E+03
   0.662000E+02   0.567049E+04   0.203500E+03
   0.663000E+02   0.567110E+04   0.203973E+03
   0.664000E+02   0.567170E+04   0.204446E+03
   0.665000E+02   0.567230E+04   0.204918E+03
   0.666000E+02   0.567290E+04   0.205389E+03
   0.667000E+02   0.567350E+04   0.205861E+03
   0.668000E+02   0.567410E+04   0.206331E+03
   0.669000E+02   0.567470E+04   0.206801E+03
   0.670000E+02   0.567530E+04   0.207271E+03
   0.671000E+02   0.567589E+04   0.207740E+03
   0.672000E+02   0.567648E+04   0.208209E+03
   0.673000E+02   0.567708E+04   0.208677E+03
   0.674000E+02   0.567767E+04   0.209144E+03
   0.675000E+02   0.567825E+04   0.209611E+03
   0.676000E+02   0.567884E+04   0.210078E+03
   0.677000E+02   0.567943E+04   0.210544E+03
   0.678000E+02   0.568001E+04   0.211009E+03
   0.679000E+02   0.568060E+04   0.211474E+03
   0.680000E+02   0.568118E+04   0.211939E+03
   0.681000E+02   0.568176E+04   0.212403E+03
   0.682000E+02   0.568234E+04   0.212866E+03
   0.683000E+02   0.568292E+04   0.213329E+03
   0.684000E+02   0.568350E+04   0.213791E+03
   0.685000E+02   0.568407E+04   0.214253E+03
   0.686000E+02   0.568465E+04   0.214715E+03
   0.687000E+02   0.568522E+04   0.215175E+03
   0.688000E+02   0.568579E+04   0.215636E+03
   0.689000E+02   0.568636E+04   0.216096E+03
   0.690000E+02   0.568693E+04   0.216555E+03
   0.691000E+02   0.568750E+04   0.217013E+03
   0.692000E+02   0.568806E+04   0.217472E+03
   0.693000E+02   0.568863E+04   0.217929E+03
   0.694000E+02   0.568919E+04   0.218386E+03
   0.695000E+02   0.568976E+04   0.218843E+03
   0.696000E+02   0.569032E+04   0.219299E+03
   0.697000E+02   0.569088E+04   0.219755E+03
   0.698000E+02   0.569144E+04   0.220210E+03
   0.699000E+02   0.569200E+04   0.220664E+03
   0.700000E+02   0.569255E+04   0.221118E+03
   0.701000E+02   0.569311E+04   0.221571E+03
   0.702000E+02   0.569366E+04   0.222024E+03
   0.703000E+02   0.569421E+04   0.222476E+03
   0.704000E+02   0.569477E+04   0.222928E+03
   0.705000E+02   0.569532E+04   0.223379E+03
   0.706000E+02   0.569587E+04   0.223830E+03
   0.707000E+02   0.569641E+04   0.224280E+03
   0.708000E+02   0.569696E+04   0.224730E+03
   0.709000E+02   0.569751E+04   0.225179E+03
   0.710000E+02   0.569805E+04   0.225627E+03
   0.711000E+02   0.569859E+04   0.226075E+03
   0.712000E+02   0.569914E+04   0.226523E+03
   0.713000E+02   0.569968E+04   0.226970E+03
   0.714000E+02   0.570022E+04   0.227416E+03
   0.715000E+02   0.570075E+04   0.227862E+03
   0.716000E+02   0.570129E+04   0.228307E+03
   0.717000E+02   0.570183E+04   0.228752E+03
   0.718000E+02   0.570236E+04   0.229196E+03
   0.719000E+02   0.570290E+04   0.229639E+03
   0.720000E+02   0.570343E+04   0.230082E+03
   0.721000E+02   0.570396E+04   0.230525E+03
   0.722000E+02   0.570449E+04   0.230967E+03
   0.723000E+02   0.570502E+04   0.231408E+03
   0.724000E+02   0.570555E+04   0.231849E+03
   0.725000E+02   0.570607E+04   0.232289E+03
   0.726000E+02   0.570660E+04   0.232729E+03
   0.727000E+02   0.570712E+04   0.233168E+03
   0.728000E+02   0.570765E+04   0.233607E+03
   0.729000E+02   0.570817E+04   0.234045E+03
   0.730000E+02   0.570869E+04   0.234482E+03
   0.731000E+02   0.570921E+04   0.234919E+03
   0.732000E+02   0.570973E+04   0.235356E+03
   0.733000E+02   0.571025E+04   0.235791E+03
   0.734000E+02   0.571076E+04   0.236227E+03
   0.735000E+02   0.571128E+04   0.236661E+03
   0.736000E+02   0.571179E+04   0.237096E+03
   0.737000E+02   0.571231E+04   0.237529E+03
   0.738000E+02   0.571282E+04   0.237962E+03
   0.739000E+02   0.571333E+04   0.238395E+03
   0.740000E+02   0.571384E+04   0.238827E+03
   0.741000E+02   0.571435E+04   0.239258E+03
   0.742000E+02   0.571485E+04   0.239689E+03
   0.743000E+02   0.571536E+04   0.240119E+03
   0.744000E+02   0.571587E+04   0.240549E+03
   0.745000E+02   0.571637E+04   0.240978E+03
   0.746000E+02   0.571687E+04   0.241406E+03
   0.747000E+02   0.571738E+04   0.241834E+03
   0.748000E+02   0.571788E+04   0.242262E+03
   0.749000E+02   0.571838E+04   0.242689E+03
   0.750000E+02   0.571888E+04   0.243115E+03
   0.751000E+02   0.571938E+04   0.243541E+03
   0.752000E+02   0.571987E+04   0.243966E+03
   0.753000E+02   0.572037E+04   0.244390E+03
   0.754000E+02   0.572086E+04   0.244814E+03
   0.755000E+02   0.572136E+04   0.245238E+03
   0.756000E+02   0.572185E+04   0.245661E+03
   0.757000E+02   0.572234E+04   0.246083E+03
   0.758000E+02   0.572283E+04   0.246505E+03
   0.759000E+02   0.572332E+04   0.246926E+03
   0.760000E+02   0.572381E+04   0.247347E+03
   0.761000E+02   0.572430E+04   0.247767E+03
   0.762000E+02   0.572478E+04   0.248187E+03
   0.763000E+02   0.572527E+04   0.248605E+03
   0.764000E+02   0.572575E+04   0.249024E+03
   0.765000E+02   0.572624E+04   0.249442E+03
   0.766000E+02   0.572672E+04   0.249859E+03
   0.767000E+02   0.572720E+04   0.250276E+03
   0.768000E+02   0.572768E+04   0.250692E+03
   0.769000E+02   0.572816E+04   0.251107E+03
   0.770000E+02   0.572864E+04   0.251522E+03
   0.771000E+02   0.572912E+04   0.251937E+03
   0.772000E+02   0.572959E+04   0.252351E+03
   0.773000E+02   0.573007E+04   0.252764E+03
   0.774000E+02   0.573054E+04   0.253177E+03
   0.775000E+02   0.573102E+04   0.253589E+03
   0.776000E+02   0.573149E+04   0.254000E+03
   0.777000E+02   0.573196E+04   0.254412E+03
   0.778000E+02   0.573243E+04   0.254822E+03
   0.779000E+02   0.573290E+04   0.255232E+03
   0.780000E+02   0.573337E+04   0.255641E+03
   0.781000E+02   0.573384E+04   0.256050E+03
   0.782000E+02   0.573430E+04   0.256458E+03
   0.783000E+02   0.573477E+04   0.256866E+03
   0.784000E+02   0.573523E+04   0.257273E+03
   0.785000E+02   0.573570E+04   0.257679E+03
   0.786000E+02   0.573616E+04   0.258085E+03
   0.787000E+02   0.573662E+04   0.258491E+03
   0.788000E+02   0.573708E+04   0.258895E+03
   0.789000E+02   0.573754E+04   0.259300E+03
   0.790000E+02   0.573800E+04   0.259703E+03
   0.791000E+02   0.573846E+04   0.260106E+03
   0.792000E+02   0.573892E+04   0.260509E+03
   0.793000E+02   0.573937E+04   0.260911E+03
   0.794000E+02   0.573983E+04   0.261312E+03
   0.795000E+02   0.574028E+04   0.261713E+03
   0.796000E+02   0.574073E+04   0.262113E+03
   0.797000E+02   0.574119E+04   0.262513E+03
   0.798000E+02   0.574164E+04   0.262912E+03
   0.799000E+02   0.574209E+04   0.263311E+03
   0.800000E+02   0.574254E+04   0.263709E+03
   0.801000E+02   0.574299E+04   0.264106E+03
   0.802000E+02   0.574343E+04   0.264503E+03
   0.803000E+02   0.574388E+04   0.264899E+03
   0.804000E+02   0.574433E+04   0.265295E+03
   0.805000E+02   0.574477E+04   0.265690E+03
   0.806000E+02   0.574522E+04   0.266085E+03
   0.807000E+02   0.574566E+04   0.266479E+03
   0.808000E+02   0.574610E+04   0.266872E+03
   0.809000E+02   0.574654E+04   0.267265E+03
   0.810000E+02   0.574698E+04   0.267657E+03
   0.811000E+02   0.574742E+04   0.268049E+03
   0.812000E+02   0.574786E+04   0.268440E+03
   0.813000E+02   0.574830E+04   0.268831E+03
   0.814000E+02   0.574874E+04   0.269221E+03
   0.815000E+02   0.574917E+04   0.269611E+03
   0.816000E+02   0.574961E+04   0.270000E+03
   0.817000E+02   0.575004E+04   0.270388E+03
   0.818000E+02   0.575047E+04   0.270776E+03
   0.819000E+02   0.575091E+04   0.271163E+03
   0.820000E+02   0.575134E+04   0.271550E+03
   0.821000E+02   0.575177E+04   0.271936E+03
   0.822000E+02   0.575220E+04   0.272321E+03
   0.823000E+02   0.575263E+04   0.272706E+03
   0.824000E+02   0.575306E+04   0.273091E+03
   0.825000E+02   0.575348E+04   0.273475E+03
   0.826000E+02   0.575391E+04   0.273858E+03
   0.827000E+02   0.575434E+04   0.274241E+03
   0.828000E+02   0.575476E+04   0.274623E+03
   0.829000E+02   0.575518E+04   0.275004E+03
   0.830000E+02   0.575561E+04   0.275386E+03
   0.831000E+02   0.575603E+04   0.275766E+03
   0.832000E+02   0.575645E+04   0.276146E+03
   0.833000E+02   0.575687E+04   0.276525E+03
   0.834000E+02   0.575729E+04   0.276904E+03
   0.835000E+02   0.575771E+04   0.277282E+03
   0.836000E+02   0.575813E+04   0.277660E+03
   0.837000E+02   0.575854E+04   0.278037E+03
   0.838000E+02   0.575896E+04   0.278414E+03
   0.839000E+02   0.575938E+04   0.278790E+03
   0.840000E+02   0.575979E+04   0.279165E+03
   0.841000E+02   0.576020E+04   0.279540E+03
   0.842000E+02   0.576062E+04   0.279915E+03
   0.843000E+02   0.576103E+04   0.280288E+03
   0.844000E+02   0.576144E+04   0.280662E+03
   0.845000E+02   0.576185E+04   0.281034E+03
   0.846000E+02   0.576226E+04   0.281406E+03
   0.847000E+02   0.576267E+04   0.281778E+03
   0.848000E+02   0.576308E+04   0.282149E+03
   0.849000E+02   0.576349E+04   0.282519E+03
   0.850000E+02   0.576389E+04   0.282889E+03
   0.851000E+02   0.576430E+04   0.283259E+03
   0.852000E+02   0.576470E+04   0.283627E+03
   0.853000E+02   0.576511E+04   0.283996E+03
   0.854000E+02   0.576551E+04   0.284363E+03
   0.855000E+02   0.576591E+04   0.284730E+03
   0.856000E+02   0.576631E+04   0.285097E+03
   0.857000E+02   0.576671E+04   0.285463E+03
   0.858000E+02   0.576711E+04   0.285828E+03
   0.859000E+02   0.576751E+04   0.286193E+03
   0.860000E+02   0.576791E+04   0.286558E+03
   0.861000E+02   0.576831E+04   0.286921E+03
   0.862000E+02   0.576871E+04   0.287285E+03
   0.863000E+02   0.576910E+04   0.287647E+03
   0.864000E+02   0.576950E+04   0.288010E+03
   0.865000E+02   0.576989E+04   0.288371E+03
   0.866000E+02   0.577029E+04   0.288732E+03
   0.867000E+02   0.577068E+04   0.289093E+03
   0.868000E+02   0.577107E+04   0.289453E+03
   0.869000E+02   0.577146E+04   0.289812E+03
   0.870000E+02   0.577185E+04   0.290171E+03
   0.871000E+02   0.577224E+04   0.290529E+03
   0.872000E+02   0.577263E+04   0.290887E+03
   0.873000E+02   0.577302E+04   0.291244E+03
   0.874000E+02   0.577341E+04   0.291601E+03
   0.875000E+02   0.577380E+04   0.291957E+03
   0.876000E+02   0.577418E+04   0.292313E+03
   0.877000E+02   0.577457E+04   0.292668E+03
   0.878000E+02   0.577495E+04   0.293022E+03
   0.879000E+02   0.577534E+04   0.293376E+03
   0.880000E+02   0.577572E+04   0.293729E+03
   0.881000E+02   0.577610E+04   0.294082E+03
   0.882000E+02   0.577648E+04   0.294435E+03
   0.883000E+02   0.577686E+04   0.294786E+03
   0.884000E+02   0.577724E+04   0.295138E+03
   0.885000E+02   0.577762E+04   0.295488E+03
   0.886000E+02   0.577800E+04   0.295838E+03
   0.887000E+02   0.577838E+04   0.296188E+03
   0.888000E+02   0.577876E+04   0.296537E+03
   0.889000E+02   0.577913E+04   0.296886E+03
   0.890000E+02   0.577951E+04   0.297234E+03
   0.891000E+02   0.577988E+04   0.297581E+03
   0.892000E+02   0.578026E+04   0.297928E+03
   0.893000E+02   0.578063E+04   0.298274E+03
   0.894000E+02   0.578101E+04   0.298620E+03
   0.895000E+02   0.578138E+04   0.298965E+03
   0.896000E+02   0.578175E+04   0.299310E+03
   0.897000E+02   0.578212E+04   0.299654E+03
   0.898000E+02   0.578249E+04   0.299998E+03
   0.899000E+02   0.578286E+04   0.300341E+03
   0.900000E+02   0.578323E+04   0.300684E+03
   0.901000E+02   0.578359E+04   0.301026E+03
   0.902000E+02   0.578396E+04   0.301367E+03
   0.903000E+02   0.578433E+04   0.301709E+03
   0.904000E+02   0.578469E+04   0.302049E+03
   0.905000E+02   0.578506E+04   0.302389E+03
   0.906000E+02   0.578542E+04   0.302728E+03
   0.907000E+02   0.578579E+04   0.303067E+03
   0.908000E+02   0.578615E+04   0.303406E+03
   0.909000E+02   0.578651E+04   0.303743E+03
   0.910000E+02   0.578687E+04   0.304081E+03
   0.911000E+02   0.578723E+04   0.304417E+03
   0.912000E+02   0.578759E+04   0.304754E+03
   0.913000E+02   0.578795E+04   0.305089E+03
   0.914000E+02   0.578831E+04   0.305425E+03
   0.915000E+02   0.578867E+04   0.305759E+03
   0.916000E+02   0.578903E+04   0.306093E+03
   0.917000E+02   0.578938E+04   0.306427E+03
   0.918000E+02   0.578974E+04   0.306760E+03
   0.919000E+02   0.579010E+04   0.307093E+03
   0.920000E+02   0.579045E+04   0.307425E+03
   0.921000E+02   0.579080E+04   0.307756E+03
   0.922000E+02   0.579116E+04   0.308087E+03
   0.923000E+02   0.579151E+04   0.308417E+03
   0.924000E+02   0.579186E+04   0.308747E+03
   0.925000E+02   0.579221E+04   0.309077E+03
   0.926000E+02   0.579256E+04   0.309406E+03
   0.927000E+02   0.579291E+04   0.309734E+03
   0.928000E+02   0.579326E+04   0.310062E+03
   0.929000E+02   0.579361E+04   0.310389E+03
   0.930000E+02   0.579396E+04   0.310716E+03
   0.931000E+02   0.579431E+04   0.311042E+03
   0.932000E+02   0.579465E+04   0.311368E+03
   0.933000E+02   0.579500E+04   0.311693E+03
   0.934000E+02   0.579534E+04   0.312018E+03
   0.935000E+02   0.579569E+04   0.312342E+03
   0.936000E+02   0.579603E+04   0.312666E+03
   0.937000E+02   0.579638E+04   0.312989E+03
   0.938000E+02   0.579672E+04   0.313312E+03
   0.939000E+02   0.579706E+04   0.313634E+03
   0.940000E+02   0.579740E+04   0.313956E+03
   0.941000E+02   0.579774E+04   0.314277E+03
   0.942000E+02   0.579808E+04   0.314597E+03
   0.943000E+02   0.579842E+04   0.314917E+03
   0.944000E+02   0.579876E+04   0.315237E+03
   0.945000E+02   0.579910E+04   0.315556E+03
   0.946000E+02   0.579944E+04   0.315875E+03
   0.947000E+02   0.579977E+04   0.316193E+03
   0.948000E+02   0.580011E+04   0.316510E+03
   0.949000E+02   0.580044E+04   0.316827E+03
   0.950000E+02   0.580078E+04   0.317144E+03
   0.951000E+02   0.580111E+04   0.317460E+03
   0.952000E+02   0.580145E+04   0.317775E+03
   0.953000E+02   0.580178E+04   0.318090E+03
   0.954000E+02   0.580211E+04   0.318405E+03
   0.955000E+02   0.580244E+04   0.318719E+03
   0.956000E+02   0.580277E+04   0.319032E+03
   0.957000E+02   0.580311E+04   0.319345E+03
   0.958000E+02   0.580343E+04   0.319658E+03
   0.959000E+02   0.580376E+04   0.319970E+03
   0.960000E+02   0.580409E+04   0.320281E+03
   0.961000E+02   0.580442E+04   0.320592E+03
   0.962000E+02   0.580475E+04   0.320903E+03
   0.963000E+02   0.580507E+04   0.321213E+03
   0.964000E+02   0.580540E+04   0.321522E+03
   0.965000E+02   0.580573E+04   0.321831E+03
   0.966000E+02   0.580605E+04   0.322140E+03
   0.967000E+02   0.580638E+04   0.322448E+03
   0.968000E+02   0.580670E+04   0.322755E+03
   0.969000E+02   0.580702E+04   0.323062E+03
   0.970000E+02   0.580735E+04   0.323369E+03
   0.971000E+02   0.580767E+04   0.323675E+03
   0.972000E+02   0.580799E+04   0.323980E+03
   0.973000E+02   0.580831E+04   0.324285E+03
   0.974000E+02   0.580863E+04   0.324590E+03
   0.975000E+02   0.580895E+04   0.324894E+03
   0.976000E+02   0.580927E+04   0.325197E+03
   0.977000E+02   0.580959E+04   0.325500E+03
   0.978000E+02   0.580990E+04   0.325803E+03
   0.979000E+02   0.581022E+04   0.326105E+03
   0.980000E+02   0.581054E+04   0.326406E+03
   0.981000E+02   0.581085E+04   0.326707E+03
   0.982000E+02   0.581117E+04   0.327008E+03
   0.983000E+02   0.581148E+04   0.327308E+03
   0.984000E+02   0.581180E+04   0.327608E+03
   0.985000E+02   0.581211E+04   0.327907E+03
   0.986000E+02   0.581242E+04   0.328205E+03
   0.987000E+02   0.581274E+04   0.328503E+03
   0.988000E+02   0.581305E+04   0.328801E+03
   0.989000E+02   0.581336E+04   0.329098E+03
   0.990000E+02   0.581367E+04   0.329395E+03
   0.991000E+02   0.581398E+04   0.329691E+03
   0.992000E+02   0.581429E+04   0.329987E+03
   0.993000E+02   0.581460E+04   0.330282E+03
   0.994000E+02   0.581491E+04   0.330577E+03
   0.995000E+02   0.581521E+04   0.330871E+03
   0.996000E+02   0.581552E+04   0.331165E+03
   0.997000E+02   0.581583E+04   0.331458E+03
   0.998000E+02   0.581613E+04   0.331751E+03
   0.999000E+02   0.581644E+04   0.332043E+03
   0.100000E+03   0.581674E+04   0.332335E+03
   0.100100E+03   0.581705E+04   0.332626E+03
   0.100200E+03   0.581735E+04   0.332917E+03
   0.100300E+03   0.581765E+04   0.333208E+03
   0.100400E+03   0.581796E+04   0.333498E+03
   0.100500E+03   0.581826E+04   0.333787E+03
   0.100600E+03   0.581856E+04   0.334076E+03
   0.100700E+03   0.581886E+04   0.334365E+03
   0.100800E+03   0.581916E+04   0.334653E+03
   0.100900E+03   0.581946E+04   0.334940E+03
   0.101000E+03   0.581976E+04   0.335227E+03
   0.101100E+03   0.582006E+04   0.335514E+03
   0.101200E+03   0.582036E+04   0.335800E+03
   0.101300E+03   0.582066E+04   0.336086E+03
   0.101400E+03   0.582095E+04   0.336371E+03
   0.101500E+03   0.582125E+04   0.336656E+03
   0.101600E+03   0.582154E+04   0.336940E+03
   0.101700E+03   0.582184E+04   0.337224E+03
   0.101800E+03   0.582214E+04   0.337507E+03
   0.101900E+03   0.582243E+04   0.337790E+03
   0.102000E+03   0.582272E+04   0.338073E+03
   0.102100E+03   0.582302E+04   0.338355E+03
   0.102200E+03   0.582331E+04   0.338636E+03
   0.102300E+03   0.582360E+04   0.338917E+03
   0.102400E+03   0.582389E+04   0.339198E+03
   0.102500E+03   0.582418E+04   0.339478E+03
   0.102600E+03   0.582447E+04   0.339757E+03
   0.102700E+03   0.582476E+04   0.340036E+03
   0.102800E+03   0.582505E+04   0.340315E+03
   0.102900E+03   0.582534E+04   0.340593E+03
   0.103000E+03   0.582563E+04   0.340871E+03
   0.103100E+03   0.582592E+04   0.341148E+03
   0.103200E+03   0.582621E+04   0.341425E+03
   0.103300E+03   0.582649E+04   0.341702E+03
   0.103400E+03   0.582678E+04   0.341978E+03
   0.103500E+03   0.582706E+04   0.342253E+03
   0.103600E+03   0.582735E+04   0.342528E+03
   0.103700E+03   0.582763E+04   0.342803E+03
   0.103800E+03   0.582792E+04   0.343077E+03
   0.103900E+03   0.582820E+04   0.343351E+03
   0.104000E+03   0.582849E+04   0.343624E+03
   0.104100E+03   0.582877E+04   0.343897E+03
   0.104200E+03   0.582905E+04   0.344169E+03
   0.104300E+03   0.582933E+04   0.344441E+03
   0.104400E+03   0.582961E+04   0.344712E+03
   0.104500E+03   0.582989E+04   0.344983E+03
   0.104600E+03   0.583017E+04   0.345254E+03
   0.104700E+03   0.583045E+04   0.345524E+03
   0.104800E+03   0.583073E+04   0.345793E+03
   0.104900E+03   0.583101E+04   0.346062E+03
   0.105000E+03   0.583129E+04   0.346331E+03
   0.105100E+03   0.583157E+04   0.346599E+03
   0.105200E+03   0.583184E+04   0.346867E+03
   0.105300E+03   0.583212E+04   0.347134E+03
   0.105400E+03   0.583239E+04   0.347401E+03
   0.105500E+03   0.583267E+04   0.347668E+03
   0.105600E+03   0.583294E+04   0.347934E+03
   0.105700E+03   0.583322E+04   0.348199E+03
   0.105800E+03   0.583349E+04   0.348465E+03
   0.105900E+03   0.583377E+04   0.348729E+03
   0.106000E+03   0.583404E+04   0.348994E+03
   0.106100E+03   0.583431E+04   0.349257E+03
   0.106200E+03   0.583458E+04   0.349521E+03
   0.106300E+03   0.583485E+04   0.349784E+03
   0.106400E+03   0.583513E+04   0.350046E+03
   0.106500E+03   0.583540E+04   0.350308E+03
   0.106600E+03   0.583567E+04   0.350570E+03
   0.106700E+03   0.583594E+04   0.350831E+03
   0.106800E+03   0.583620E+04   0.351092E+03
   0.106900E+03   0.583647E+04   0.351352E+03
   0.107000E+03   0.583674E+04   0.351612E+03
   0.107100E+03   0.583701E+04   0.351871E+03
   0.107200E+03   0.583727E+04   0.352130E+03
   0.107300E+03   0.583754E+04   0.352389E+03
   0.107400E+03   0.583781E+04   0.352647E+03
   0.107500E+03   0.583807E+04   0.352905E+03
   0.107600E+03   0.583834E+04   0.353162E+03
   0.107700E+03   0.583860E+04   0.353419E+03
   0.107800E+03   0.583887E+04   0.353675E+03
   0.107900E+03   0.583913E+04   0.353931E+03
   0.108000E+03   0.583939E+04   0.354187E+03
   0.108100E+03   0.583966E+04   0.354442E+03
   0.108200E+03   0.583992E+04   0.354697E+03
   0.108300E+03   0.584018E+04   0.354951E+03
   0.108400E+03   0.584044E+04   0.355205E+03
   0.108500E+03   0.584070E+04   0.355458E+03
   0.108600E+03   0.584096E+04   0.355711E+03
   0.108700E+03   0.584122E+04   0.355964E+03
   0.108800E+03   0.584148E+04   0.356216E+03
   0.108900E+03   0.584174E+04   0.356468E+03
   0.109000E+03   0.584200E+04   0.356719E+03
   0.109100E+03   0.584225E+04   0.356970E+03
   0.109200E+03   0.584251E+04   0.357220E+03
   0.109300E+03   0.584277E+04   0.357470E+03
   0.109400E+03   0.584303E+04   0.357720E+03
   0.109500E+03   0.584328E+04   0.357969E+03
   0.109600E+03   0.584354E+04   0.358218E+03
   0.109700E+03   0.584379E+04   0.358466E+03
   0.109800E+03   0.584405E+04   0.358714E+03
   0.109900E+03   0.584430E+04   0.358962E+03
   0.110000E+03   0.584455E+04   0.359209E+03
   0.110100E+03   0.584481E+04   0.359456E+03
   0.110200E+03   0.584506E+04   0.359702E+03
   0.110300E+03   0.584531E+04   0.359948E+03
   0.110400E+03   0.584556E+04   0.360193E+03
   0.110500E+03   0.584582E+04   0.360438E+03
   0.110600E+03   0.584607E+04   0.360683E+03
   0.110700E+03   0.584632E+04   0.360927E+03
   0.110800E+03   0.584657E+04   0.361171E+03
   0.110900E+03   0.584682E+04   0.361414E+03
   0.111000E+03   0.584707E+04   0.361657E+03
