#    c*t(cm)       probability       error
   0.544658E+02   0.709525E+00   0.533350E-02
   0.544688E+02   0.709525E+00   0.533386E-02
   0.544718E+02   0.709525E+00   0.533389E-02
   0.544748E+02   0.709526E+00   0.533359E-02
   0.544778E+02   0.709526E+00   0.533350E-02
   0.544808E+02   0.709526E+00   0.533383E-02
   0.544838E+02   0.709526E+00   0.533389E-02
   0.544868E+02   0.709526E+00   0.533389E-02
   0.544898E+02   0.709527E+00   0.533359E-02
   0.544928E+02   0.709527E+00   0.533369E-02
   0.544958E+02   0.709527E+00   0.533386E-02
   0.544988E+02   0.709528E+00   0.533389E-02
   0.545018E+02   0.709528E+00   0.533359E-02
   0.545048E+02   0.709528E+00   0.533369E-02
   0.545078E+02   0.709528E+00   0.533383E-02
   0.545108E+02   0.709528E+00   0.533389E-02
   0.545138E+02   0.709529E+00   0.533389E-02
   0.545168E+02   0.709529E+00   0.533375E-02
   0.545198E+02   0.709529E+00   0.533379E-02
   0.545228E+02   0.709529E+00   0.533389E-02
   0.545258E+02   0.709530E+00   0.533389E-02
   0.545288E+02   0.709530E+00   0.533378E-02
   0.545318E+02   0.709530E+00   0.533369E-02
   0.545348E+02   0.709530E+00   0.533386E-02
   0.545378E+02   0.709530E+00   0.533389E-02
   0.545408E+02   0.709531E+00   0.533408E-02
   0.545438E+02   0.709531E+00   0.533369E-02
   0.545468E+02   0.709531E+00   0.533383E-02
   0.545498E+02   0.709531E+00   0.533389E-02
   0.545528E+02   0.709532E+00   0.533408E-02
   0.545558E+02   0.709532E+00   0.533378E-02
   0.545588E+02   0.709532E+00   0.533379E-02
   0.545618E+02   0.709532E+00   0.533389E-02
   0.545648E+02   0.709533E+00   0.533408E-02
   0.545678E+02   0.709533E+00   0.533408E-02
   0.545708E+02   0.709533E+00   0.533369E-02
   0.545738E+02   0.709533E+00   0.533383E-02
   0.545768E+02   0.709534E+00   0.533408E-02
   0.545798E+02   0.709534E+00   0.533408E-02
   0.545828E+02   0.709534E+00   0.533372E-02
   0.545858E+02   0.709534E+00   0.533379E-02
   0.545888E+02   0.709534E+00   0.533408E-02
   0.545918E+02   0.709535E+00   0.533408E-02
   0.545948E+02   0.709535E+00   0.533408E-02
   0.545978E+02   0.709535E+00   0.533379E-02
   0.546008E+02   0.709535E+00   0.533389E-02
   0.546038E+02   0.709536E+00   0.533408E-02
   0.546067E+02   0.709536E+00   0.533408E-02
   0.546097E+02   0.709536E+00   0.533388E-02
   0.546127E+02   0.709536E+00   0.533379E-02
   0.546157E+02   0.709537E+00   0.533408E-02
   0.546187E+02   0.709537E+00   0.533408E-02
   0.546217E+02   0.709537E+00   0.533408E-02
   0.546247E+02   0.709537E+00   0.533379E-02
   0.546277E+02   0.709538E+00   0.533408E-02
   0.546307E+02   0.709538E+00   0.533408E-02
   0.546337E+02   0.709538E+00   0.533408E-02
   0.546367E+02   0.709538E+00   0.533397E-02
   0.546397E+02   0.709538E+00   0.533404E-02
   0.546427E+02   0.709539E+00   0.533408E-02
   0.546457E+02   0.709539E+00   0.533408E-02
   0.546487E+02   0.709539E+00   0.533403E-02
   0.546517E+02   0.709539E+00   0.533398E-02
   0.546547E+02   0.709539E+00   0.533408E-02
   0.546577E+02   0.709540E+00   0.533408E-02
   0.546607E+02   0.709540E+00   0.533408E-02
   0.546637E+02   0.709540E+00   0.533416E-02
   0.546667E+02   0.709541E+00   0.533408E-02
   0.546697E+02   0.709541E+00   0.533408E-02
   0.546727E+02   0.709541E+00   0.533408E-02
   0.546757E+02   0.709541E+00   0.533422E-02
   0.546787E+02   0.709541E+00   0.533416E-02
   0.546817E+02   0.709542E+00   0.533408E-02
   0.546847E+02   0.709542E+00   0.533408E-02
   0.546877E+02   0.709542E+00   0.533427E-02
   0.546907E+02   0.709542E+00   0.533431E-02
   0.546937E+02   0.709542E+00   0.533408E-02
   0.546967E+02   0.709543E+00   0.533408E-02
   0.546997E+02   0.709543E+00   0.533427E-02
   0.547027E+02   0.709543E+00   0.533422E-02
   0.547057E+02   0.709543E+00   0.533416E-02
   0.547087E+02   0.709544E+00   0.533408E-02
   0.547117E+02   0.709544E+00   0.533408E-02
   0.547147E+02   0.709544E+00   0.533422E-02
   0.547177E+02   0.709544E+00   0.533431E-02
   0.547207E+02   0.709545E+00   0.533408E-02
   0.547237E+02   0.709545E+00   0.533408E-02
   0.547267E+02   0.709545E+00   0.533427E-02
   0.547297E+02   0.709545E+00   0.533431E-02
   0.547327E+02   0.709545E+00   0.533416E-02
   0.547357E+02   0.709546E+00   0.533408E-02
   0.547387E+02   0.709546E+00   0.533427E-02
   0.547417E+02   0.709546E+00   0.533422E-02
   0.547447E+02   0.709546E+00   0.533434E-02
   0.547476E+02   0.709546E+00   0.533423E-02
   0.547506E+02   0.709547E+00   0.533427E-02
   0.547536E+02   0.709547E+00   0.533427E-02
   0.547566E+02   0.709547E+00   0.533431E-02
   0.547596E+02   0.709547E+00   0.533431E-02
   0.547626E+02   0.709548E+00   0.533427E-02
   0.547656E+02   0.709548E+00   0.533427E-02
   0.547686E+02   0.709548E+00   0.533422E-02
   0.547716E+02   0.709548E+00   0.533434E-02
   0.547746E+02   0.709549E+00   0.533442E-02
   0.547776E+02   0.709549E+00   0.533427E-02
   0.547806E+02   0.709549E+00   0.533427E-02
   0.547836E+02   0.709549E+00   0.533431E-02
   0.547866E+02   0.709549E+00   0.533450E-02
   0.547896E+02   0.709550E+00   0.533443E-02
   0.547926E+02   0.709550E+00   0.533427E-02
   0.547956E+02   0.709550E+00   0.533422E-02
   0.547986E+02   0.709550E+00   0.533434E-02
   0.548016E+02   0.709551E+00   0.533443E-02
   0.548046E+02   0.709551E+00   0.533427E-02
   0.548076E+02   0.709551E+00   0.533427E-02
   0.548106E+02   0.709551E+00   0.533434E-02
   0.548136E+02   0.709551E+00   0.533453E-02
   0.548166E+02   0.709552E+00   0.533443E-02
   0.548196E+02   0.709552E+00   0.533427E-02
   0.548226E+02   0.709552E+00   0.533431E-02
   0.548256E+02   0.709552E+00   0.533453E-02
   0.548286E+02   0.709553E+00   0.533458E-02
   0.548316E+02   0.709553E+00   0.533427E-02
   0.548346E+02   0.709553E+00   0.533422E-02
   0.548376E+02   0.709553E+00   0.533453E-02
   0.548406E+02   0.709553E+00   0.533453E-02
   0.548436E+02   0.709554E+00   0.533443E-02
   0.548466E+02   0.709554E+00   0.533427E-02
   0.548496E+02   0.709554E+00   0.533450E-02
   0.548526E+02   0.709554E+00   0.533453E-02
   0.548556E+02   0.709554E+00   0.533458E-02
   0.548586E+02   0.709555E+00   0.533443E-02
   0.548616E+02   0.709555E+00   0.533422E-02
   0.548646E+02   0.709555E+00   0.533453E-02
   0.548676E+02   0.709555E+00   0.533453E-02
   0.548706E+02   0.709556E+00   0.533458E-02
   0.548736E+02   0.709556E+00   0.533443E-02
   0.548766E+02   0.709556E+00   0.533450E-02
   0.548796E+02   0.709556E+00   0.533453E-02
   0.548826E+02   0.709556E+00   0.533458E-02
   0.548856E+02   0.709557E+00   0.533443E-02
   0.548886E+02   0.709557E+00   0.533441E-02
   0.548915E+02   0.709557E+00   0.533453E-02
   0.548945E+02   0.709557E+00   0.533453E-02
   0.548975E+02   0.709558E+00   0.533458E-02
   0.549005E+02   0.709558E+00   0.533462E-02
   0.549035E+02   0.709558E+00   0.533453E-02
   0.549065E+02   0.709558E+00   0.533453E-02
   0.549095E+02   0.709558E+00   0.533457E-02
   0.549125E+02   0.709559E+00   0.533477E-02
   0.549155E+02   0.709559E+00   0.533456E-02
   0.549185E+02   0.709559E+00   0.533453E-02
   0.549215E+02   0.709559E+00   0.533453E-02
   0.549245E+02   0.709560E+00   0.533458E-02
   0.549275E+02   0.709560E+00   0.533462E-02
   0.549305E+02   0.709560E+00   0.533453E-02
   0.549335E+02   0.709560E+00   0.533453E-02
   0.549365E+02   0.709560E+00   0.533457E-02
   0.549395E+02   0.709561E+00   0.533477E-02
   0.549425E+02   0.709561E+00   0.533456E-02
   0.549455E+02   0.709561E+00   0.533453E-02
   0.549485E+02   0.709561E+00   0.533453E-02
   0.549515E+02   0.709562E+00   0.533477E-02
   0.549545E+02   0.709562E+00   0.533477E-02
   0.549575E+02   0.709562E+00   0.533468E-02
   0.549605E+02   0.709562E+00   0.533453E-02
   0.549635E+02   0.709562E+00   0.533476E-02
   0.549665E+02   0.709563E+00   0.533477E-02
   0.549695E+02   0.709563E+00   0.533456E-02
   0.549725E+02   0.709563E+00   0.533453E-02
   0.549755E+02   0.709563E+00   0.533472E-02
   0.549785E+02   0.709564E+00   0.533480E-02
   0.549815E+02   0.709564E+00   0.533477E-02
   0.549845E+02   0.709564E+00   0.533468E-02
   0.549875E+02   0.709564E+00   0.533453E-02
   0.549905E+02   0.709564E+00   0.533476E-02
   0.549935E+02   0.709565E+00   0.533477E-02
   0.549965E+02   0.709565E+00   0.533477E-02
   0.549995E+02   0.709565E+00   0.533468E-02
   0.550025E+02   0.709565E+00   0.533472E-02
   0.550055E+02   0.709565E+00   0.533476E-02
   0.550085E+02   0.709566E+00   0.533477E-02
   0.550115E+02   0.709566E+00   0.533468E-02
   0.550145E+02   0.709566E+00   0.533487E-02
   0.550175E+02   0.709566E+00   0.533473E-02
   0.550205E+02   0.709567E+00   0.533480E-02
   0.550235E+02   0.709567E+00   0.533477E-02
   0.550265E+02   0.709567E+00   0.533487E-02
   0.550295E+02   0.709567E+00   0.533472E-02
   0.550325E+02   0.709567E+00   0.533476E-02
   0.550354E+02   0.709568E+00   0.533477E-02
   0.550384E+02   0.709568E+00   0.533484E-02
   0.550414E+02   0.709568E+00   0.533487E-02
   0.550444E+02   0.709568E+00   0.533473E-02
   0.550474E+02   0.709568E+00   0.533480E-02
   0.550504E+02   0.709569E+00   0.533477E-02
   0.550534E+02   0.709569E+00   0.533503E-02
   0.550564E+02   0.709569E+00   0.533487E-02
   0.550594E+02   0.709569E+00   0.533476E-02
   0.550624E+02   0.709569E+00   0.533480E-02
   0.550654E+02   0.709570E+00   0.533493E-02
   0.550684E+02   0.709570E+00   0.533487E-02
   0.550714E+02   0.709570E+00   0.533487E-02
   0.550744E+02   0.709570E+00   0.533476E-02
   0.550774E+02   0.709571E+00   0.533496E-02
   0.550804E+02   0.709571E+00   0.533503E-02
   0.550834E+02   0.709571E+00   0.533487E-02
   0.550864E+02   0.709571E+00   0.533476E-02
   0.550894E+02   0.709572E+00   0.533480E-02
   0.550924E+02   0.709572E+00   0.533493E-02
   0.550954E+02   0.709572E+00   0.533503E-02
   0.550984E+02   0.709572E+00   0.533487E-02
   0.551014E+02   0.709572E+00   0.533476E-02
   0.551044E+02   0.709573E+00   0.533499E-02
   0.551074E+02   0.709573E+00   0.533503E-02
   0.551104E+02   0.709573E+00   0.533503E-02
   0.551134E+02   0.709573E+00   0.533488E-02
   0.551164E+02   0.709573E+00   0.533495E-02
   0.551194E+02   0.709574E+00   0.533499E-02
   0.551224E+02   0.709574E+00   0.533503E-02
   0.551254E+02   0.709574E+00   0.533487E-02
   0.551284E+02   0.709574E+00   0.533491E-02
   0.551314E+02   0.709575E+00   0.533499E-02
   0.551344E+02   0.709575E+00   0.533503E-02
   0.551374E+02   0.709575E+00   0.533503E-02
   0.551404E+02   0.709575E+00   0.533488E-02
   0.551434E+02   0.709575E+00   0.533510E-02
   0.551464E+02   0.709576E+00   0.533501E-02
   0.551494E+02   0.709576E+00   0.533503E-02
   0.551524E+02   0.709576E+00   0.533503E-02
   0.551554E+02   0.709576E+00   0.533507E-02
   0.551584E+02   0.709577E+00   0.533495E-02
   0.551614E+02   0.709577E+00   0.533493E-02
   0.551644E+02   0.709577E+00   0.533503E-02
   0.551674E+02   0.709577E+00   0.533522E-02
   0.551704E+02   0.709577E+00   0.533510E-02
   0.551734E+02   0.709578E+00   0.533499E-02
   0.551763E+02   0.709578E+00   0.533503E-02
   0.551793E+02   0.709578E+00   0.533503E-02
   0.551823E+02   0.709578E+00   0.533507E-02
   0.551853E+02   0.709578E+00   0.533510E-02
   0.551883E+02   0.709579E+00   0.533501E-02
   0.551913E+02   0.709579E+00   0.533503E-02
   0.551943E+02   0.709579E+00   0.533522E-02
   0.551973E+02   0.709579E+00   0.533510E-02
   0.552003E+02   0.709579E+00   0.533510E-02
   0.552033E+02   0.709580E+00   0.533503E-02
   0.552063E+02   0.709580E+00   0.533522E-02
   0.552093E+02   0.709580E+00   0.533522E-02
   0.552123E+02   0.709580E+00   0.533510E-02
   0.552153E+02   0.709581E+00   0.533517E-02
   0.552183E+02   0.709581E+00   0.533503E-02
   0.552213E+02   0.709581E+00   0.533522E-02
   0.552243E+02   0.709581E+00   0.533522E-02
   0.552273E+02   0.709581E+00   0.533510E-02
   0.552303E+02   0.709582E+00   0.533501E-02
   0.552333E+02   0.709582E+00   0.533522E-02
   0.552363E+02   0.709582E+00   0.533522E-02
   0.552393E+02   0.709582E+00   0.533526E-02
   0.552423E+02   0.709582E+00   0.533510E-02
   0.552453E+02   0.709583E+00   0.533524E-02
   0.552483E+02   0.709583E+00   0.533522E-02
   0.552513E+02   0.709583E+00   0.533522E-02
   0.552543E+02   0.709583E+00   0.533510E-02
   0.552573E+02   0.709584E+00   0.533517E-02
   0.552603E+02   0.709584E+00   0.533522E-02
   0.552633E+02   0.709584E+00   0.533522E-02
   0.552663E+02   0.709584E+00   0.533522E-02
   0.552693E+02   0.709584E+00   0.533510E-02
   0.552723E+02   0.709585E+00   0.533530E-02
   0.552753E+02   0.709585E+00   0.533522E-02
   0.552783E+02   0.709585E+00   0.533522E-02
   0.552813E+02   0.709585E+00   0.533526E-02
   0.552843E+02   0.709586E+00   0.533532E-02
   0.552873E+02   0.709586E+00   0.533540E-02
   0.552903E+02   0.709586E+00   0.533522E-02
   0.552933E+02   0.709586E+00   0.533522E-02
   0.552963E+02   0.709586E+00   0.533526E-02
   0.552993E+02   0.709587E+00   0.533536E-02
   0.553023E+02   0.709587E+00   0.533540E-02
   0.553053E+02   0.709587E+00   0.533522E-02
   0.553083E+02   0.709587E+00   0.533522E-02
   0.553113E+02   0.709587E+00   0.533545E-02
   0.553143E+02   0.709588E+00   0.533540E-02
   0.553173E+02   0.709588E+00   0.533537E-02
   0.553202E+02   0.709588E+00   0.533522E-02
   0.553232E+02   0.709588E+00   0.533541E-02
   0.553262E+02   0.709589E+00   0.533532E-02
   0.553292E+02   0.709589E+00   0.533540E-02
   0.553322E+02   0.709589E+00   0.533522E-02
   0.553352E+02   0.709589E+00   0.533522E-02
   0.553382E+02   0.709589E+00   0.533545E-02
   0.553412E+02   0.709590E+00   0.533532E-02
   0.553442E+02   0.709590E+00   0.533540E-02
   0.553472E+02   0.709590E+00   0.533522E-02
   0.553502E+02   0.709590E+00   0.533541E-02
   0.553532E+02   0.709591E+00   0.533547E-02
   0.553562E+02   0.709591E+00   0.533540E-02
   0.553592E+02   0.709591E+00   0.533540E-02
   0.553622E+02   0.709591E+00   0.533522E-02
   0.553652E+02   0.709591E+00   0.533541E-02
   0.553682E+02   0.709592E+00   0.533547E-02
   0.553712E+02   0.709592E+00   0.533540E-02
   0.553742E+02   0.709592E+00   0.533537E-02
   0.553772E+02   0.709592E+00   0.533541E-02
   0.553802E+02   0.709592E+00   0.533545E-02
   0.553832E+02   0.709593E+00   0.533547E-02
   0.553862E+02   0.709593E+00   0.533540E-02
   0.553892E+02   0.709593E+00   0.533556E-02
   0.553922E+02   0.709593E+00   0.533541E-02
   0.553952E+02   0.709594E+00   0.533547E-02
   0.553982E+02   0.709594E+00   0.533547E-02
   0.554012E+02   0.709594E+00   0.533540E-02
   0.554042E+02   0.709594E+00   0.533556E-02
   0.554072E+02   0.709594E+00   0.533541E-02
   0.554102E+02   0.709594E+00   0.533547E-02
   0.554132E+02   0.709595E+00   0.533555E-02
   0.554162E+02   0.709595E+00   0.533559E-02
   0.554192E+02   0.709595E+00   0.533557E-02
   0.554222E+02   0.709595E+00   0.533541E-02
   0.554252E+02   0.709595E+00   0.533547E-02
   0.554282E+02   0.709596E+00   0.533555E-02
   0.554312E+02   0.709596E+00   0.533559E-02
   0.554342E+02   0.709596E+00   0.533557E-02
   0.554372E+02   0.709596E+00   0.533547E-02
   0.554402E+02   0.709596E+00   0.533547E-02
   0.554432E+02   0.709597E+00   0.533559E-02
   0.554462E+02   0.709597E+00   0.533559E-02
   0.554492E+02   0.709597E+00   0.533557E-02
   0.554522E+02   0.709597E+00   0.533547E-02
   0.554552E+02   0.709598E+00   0.533570E-02
   0.554582E+02   0.709598E+00   0.533559E-02
   0.554611E+02   0.709598E+00   0.533557E-02
   0.554641E+02   0.709598E+00   0.533557E-02
   0.554671E+02   0.709599E+00   0.533547E-02
   0.554701E+02   0.709599E+00   0.533574E-02
   0.554731E+02   0.709599E+00   0.533559E-02
   0.554761E+02   0.709599E+00   0.533557E-02
   0.554791E+02   0.709599E+00   0.533544E-02
   0.554821E+02   0.709600E+00   0.533566E-02
   0.554851E+02   0.709600E+00   0.533574E-02
   0.554881E+02   0.709600E+00   0.533559E-02
   0.554911E+02   0.709600E+00   0.533557E-02
   0.554941E+02   0.709600E+00   0.533547E-02
   0.554971E+02   0.709601E+00   0.533566E-02
   0.555001E+02   0.709601E+00   0.533574E-02
   0.555031E+02   0.709601E+00   0.533559E-02
   0.555061E+02   0.709601E+00   0.533557E-02
   0.555091E+02   0.709602E+00   0.533566E-02
   0.555121E+02   0.709602E+00   0.533570E-02
   0.555151E+02   0.709602E+00   0.533574E-02
   0.555181E+02   0.709602E+00   0.533560E-02
   0.555211E+02   0.709602E+00   0.533578E-02
   0.555241E+02   0.709603E+00   0.533566E-02
   0.555271E+02   0.709603E+00   0.533570E-02
   0.555301E+02   0.709603E+00   0.533574E-02
   0.555331E+02   0.709603E+00   0.533560E-02
   0.555361E+02   0.709603E+00   0.533578E-02
   0.555391E+02   0.709604E+00   0.533566E-02
   0.555421E+02   0.709604E+00   0.533574E-02
   0.555451E+02   0.709604E+00   0.533574E-02
   0.555481E+02   0.709604E+00   0.533576E-02
   0.555511E+02   0.709605E+00   0.533582E-02
   0.555541E+02   0.709605E+00   0.533576E-02
   0.555571E+02   0.709605E+00   0.533574E-02
   0.555601E+02   0.709605E+00   0.533574E-02
   0.555631E+02   0.709605E+00   0.533576E-02
   0.555661E+02   0.709606E+00   0.533582E-02
   0.555691E+02   0.709606E+00   0.533570E-02
   0.555721E+02   0.709606E+00   0.533574E-02
   0.555751E+02   0.709606E+00   0.533594E-02
   0.555781E+02   0.709606E+00   0.533578E-02
   0.555811E+02   0.709607E+00   0.533582E-02
   0.555841E+02   0.709607E+00   0.533570E-02
   0.555871E+02   0.709607E+00   0.533574E-02
   0.555901E+02   0.709607E+00   0.533594E-02
   0.555931E+02   0.709607E+00   0.533578E-02
   0.555961E+02   0.709607E+00   0.533582E-02
   0.555991E+02   0.709608E+00   0.533570E-02
   0.556021E+02   0.709608E+00   0.533593E-02
   0.556050E+02   0.709608E+00   0.533594E-02
   0.556080E+02   0.709608E+00   0.533578E-02
   0.556110E+02   0.709608E+00   0.533582E-02
   0.556140E+02   0.709609E+00   0.533570E-02
   0.556170E+02   0.709609E+00   0.533593E-02
   0.556200E+02   0.709609E+00   0.533594E-02
   0.556230E+02   0.709610E+00   0.533582E-02
   0.556260E+02   0.709610E+00   0.533586E-02
   0.556290E+02   0.709610E+00   0.533589E-02
   0.556320E+02   0.709610E+00   0.533594E-02
   0.556350E+02   0.709610E+00   0.533596E-02
   0.556380E+02   0.709611E+00   0.533582E-02
   0.556410E+02   0.709611E+00   0.533586E-02
   0.556440E+02   0.709611E+00   0.533593E-02
   0.556470E+02   0.709611E+00   0.533594E-02
   0.556500E+02   0.709611E+00   0.533596E-02
   0.556530E+02   0.709612E+00   0.533582E-02
   0.556560E+02   0.709612E+00   0.533605E-02
   0.556590E+02   0.709612E+00   0.533593E-02
   0.556620E+02   0.709612E+00   0.533594E-02
   0.556650E+02   0.709612E+00   0.533596E-02
   0.556680E+02   0.709613E+00   0.533582E-02
   0.556710E+02   0.709613E+00   0.533605E-02
   0.556740E+02   0.709613E+00   0.533593E-02
   0.556770E+02   0.709613E+00   0.533594E-02
   0.556800E+02   0.709613E+00   0.533594E-02
   0.556830E+02   0.709614E+00   0.533601E-02
   0.556860E+02   0.709614E+00   0.533605E-02
   0.556890E+02   0.709614E+00   0.533593E-02
   0.556920E+02   0.709614E+00   0.533596E-02
   0.556950E+02   0.709614E+00   0.533594E-02
   0.556980E+02   0.709615E+00   0.533610E-02
   0.557010E+02   0.709615E+00   0.533605E-02
   0.557040E+02   0.709615E+00   0.533594E-02
   0.557070E+02   0.709615E+00   0.533596E-02
   0.557100E+02   0.709615E+00   0.533613E-02
   0.557130E+02   0.709616E+00   0.533605E-02
   0.557160E+02   0.709616E+00   0.533605E-02
   0.557190E+02   0.709616E+00   0.533594E-02
   0.557220E+02   0.709616E+00   0.533596E-02
   0.557250E+02   0.709616E+00   0.533616E-02
   0.557280E+02   0.709617E+00   0.533605E-02
   0.557310E+02   0.709617E+00   0.533605E-02
   0.557340E+02   0.709617E+00   0.533594E-02
   0.557370E+02   0.709617E+00   0.533615E-02
   0.557400E+02   0.709618E+00   0.533616E-02
   0.557430E+02   0.709618E+00   0.533605E-02
   0.557460E+02   0.709618E+00   0.533605E-02
   0.557489E+02   0.709618E+00   0.533596E-02
   0.557519E+02   0.709618E+00   0.533615E-02
   0.557549E+02   0.709619E+00   0.533616E-02
   0.557579E+02   0.709619E+00   0.533605E-02
   0.557609E+02   0.709619E+00   0.533609E-02
   0.557639E+02   0.709619E+00   0.533615E-02
   0.557669E+02   0.709619E+00   0.533615E-02
   0.557699E+02   0.709620E+00   0.533626E-02
   0.557729E+02   0.709620E+00   0.533605E-02
   0.557759E+02   0.709620E+00   0.533609E-02
   0.557789E+02   0.709620E+00   0.533631E-02
   0.557819E+02   0.709620E+00   0.533615E-02
   0.557849E+02   0.709621E+00   0.533626E-02
   0.557879E+02   0.709621E+00   0.533605E-02
   0.557909E+02   0.709621E+00   0.533628E-02
   0.557939E+02   0.709621E+00   0.533631E-02
   0.557969E+02   0.709621E+00   0.533615E-02
   0.557999E+02   0.709622E+00   0.533620E-02
   0.558029E+02   0.709622E+00   0.533605E-02
   0.558059E+02   0.709622E+00   0.533628E-02
   0.558089E+02   0.709622E+00   0.533631E-02
   0.558119E+02   0.709622E+00   0.533615E-02
   0.558149E+02   0.709623E+00   0.533620E-02
   0.558179E+02   0.709623E+00   0.533624E-02
   0.558209E+02   0.709623E+00   0.533628E-02
   0.558239E+02   0.709623E+00   0.533631E-02
   0.558269E+02   0.709623E+00   0.533615E-02
   0.558299E+02   0.709624E+00   0.533620E-02
   0.558329E+02   0.709624E+00   0.533624E-02
   0.558359E+02   0.709624E+00   0.533631E-02
   0.558389E+02   0.709624E+00   0.533631E-02
   0.558419E+02   0.709624E+00   0.533615E-02
   0.558449E+02   0.709625E+00   0.533639E-02
   0.558479E+02   0.709625E+00   0.533624E-02
   0.558509E+02   0.709625E+00   0.533631E-02
   0.558539E+02   0.709625E+00   0.533631E-02
   0.558569E+02   0.709625E+00   0.533619E-02
   0.558599E+02   0.709626E+00   0.533639E-02
   0.558629E+02   0.709626E+00   0.533624E-02
   0.558659E+02   0.709626E+00   0.533631E-02
   0.558689E+02   0.709626E+00   0.533631E-02
   0.558719E+02   0.709626E+00   0.533619E-02
   0.558749E+02   0.709627E+00   0.533639E-02
   0.558779E+02   0.709627E+00   0.533624E-02
   0.558809E+02   0.709627E+00   0.533631E-02
   0.558839E+02   0.709627E+00   0.533631E-02
   0.558869E+02   0.709628E+00   0.533647E-02
   0.558898E+02   0.709628E+00   0.533639E-02
   0.558928E+02   0.709628E+00   0.533624E-02
   0.558958E+02   0.709628E+00   0.533631E-02
   0.558988E+02   0.709628E+00   0.533631E-02
   0.559018E+02   0.709629E+00   0.533647E-02
   0.559048E+02   0.709629E+00   0.533639E-02
   0.559078E+02   0.709629E+00   0.533624E-02
   0.559108E+02   0.709629E+00   0.533631E-02
   0.559138E+02   0.709629E+00   0.533650E-02
   0.559168E+02   0.709630E+00   0.533647E-02
   0.559198E+02   0.709630E+00   0.533639E-02
   0.559228E+02   0.709630E+00   0.533627E-02
   0.559258E+02   0.709630E+00   0.533631E-02
   0.559288E+02   0.709630E+00   0.533650E-02
   0.559318E+02   0.709631E+00   0.533663E-02
   0.559348E+02   0.709631E+00   0.533639E-02
   0.559378E+02   0.709631E+00   0.533627E-02
   0.559408E+02   0.709631E+00   0.533631E-02
   0.559438E+02   0.709631E+00   0.533650E-02
   0.559468E+02   0.709632E+00   0.533657E-02
   0.559498E+02   0.709632E+00   0.533639E-02
   0.559528E+02   0.709632E+00   0.533642E-02
   0.559558E+02   0.709632E+00   0.533650E-02
   0.559588E+02   0.709632E+00   0.533650E-02
   0.559618E+02   0.709633E+00   0.533657E-02
   0.559648E+02   0.709633E+00   0.533639E-02
   0.559678E+02   0.709633E+00   0.533642E-02
   0.559708E+02   0.709633E+00   0.533650E-02
   0.559738E+02   0.709633E+00   0.533650E-02
   0.559768E+02   0.709634E+00   0.533657E-02
   0.559798E+02   0.709634E+00   0.533639E-02
   0.559828E+02   0.709634E+00   0.533661E-02
   0.559858E+02   0.709634E+00   0.533650E-02
   0.559888E+02   0.709634E+00   0.533650E-02
   0.559918E+02   0.709635E+00   0.533657E-02
   0.559948E+02   0.709635E+00   0.533639E-02
   0.559978E+02   0.709635E+00   0.533661E-02
   0.560008E+02   0.709635E+00   0.533650E-02
   0.560038E+02   0.709635E+00   0.533650E-02
   0.560068E+02   0.709636E+00   0.533657E-02
   0.560098E+02   0.709636E+00   0.533639E-02
   0.560128E+02   0.709636E+00   0.533661E-02
   0.560158E+02   0.709636E+00   0.533650E-02
   0.560188E+02   0.709636E+00   0.533650E-02
   0.560218E+02   0.709637E+00   0.533657E-02
   0.560248E+02   0.709637E+00   0.533674E-02
   0.560278E+02   0.709637E+00   0.533661E-02
   0.560308E+02   0.709637E+00   0.533650E-02
   0.560337E+02   0.709637E+00   0.533650E-02
   0.560367E+02   0.709638E+00   0.533657E-02
   0.560397E+02   0.709638E+00   0.533674E-02
   0.560427E+02   0.709638E+00   0.533661E-02
   0.560457E+02   0.709638E+00   0.533650E-02
   0.560487E+02   0.709638E+00   0.533650E-02
   0.560517E+02   0.709639E+00   0.533657E-02
   0.560547E+02   0.709639E+00   0.533676E-02
   0.560577E+02   0.709639E+00   0.533661E-02
   0.560607E+02   0.709639E+00   0.533650E-02
   0.560637E+02   0.709639E+00   0.533650E-02
   0.560667E+02   0.709640E+00   0.533676E-02
   0.560697E+02   0.709640E+00   0.533676E-02
   0.560727E+02   0.709640E+00   0.533661E-02
   0.560757E+02   0.709640E+00   0.533665E-02
   0.560787E+02   0.709640E+00   0.533650E-02
   0.560817E+02   0.709641E+00   0.533676E-02
   0.560847E+02   0.709641E+00   0.533679E-02
   0.560877E+02   0.709641E+00   0.533661E-02
   0.560907E+02   0.709641E+00   0.533665E-02
   0.560937E+02   0.709641E+00   0.533669E-02
   0.560967E+02   0.709642E+00   0.533676E-02
   0.560997E+02   0.709642E+00   0.533679E-02
   0.561027E+02   0.709642E+00   0.533677E-02
   0.561057E+02   0.709642E+00   0.533665E-02
   0.561087E+02   0.709642E+00   0.533669E-02
   0.561117E+02   0.709643E+00   0.533676E-02
   0.561147E+02   0.709643E+00   0.533679E-02
   0.561177E+02   0.709643E+00   0.533677E-02
   0.561207E+02   0.709643E+00   0.533665E-02
   0.561237E+02   0.709643E+00   0.533669E-02
   0.561267E+02   0.709644E+00   0.533676E-02
   0.561297E+02   0.709644E+00   0.533679E-02
   0.561327E+02   0.709644E+00   0.533677E-02
   0.561357E+02   0.709644E+00   0.533665E-02
   0.561387E+02   0.709644E+00   0.533669E-02
