#    c*t(cm)       probability       error
   0.655401E+02   0.775248E+00   0.664840E-02
   0.655431E+02   0.775248E+00   0.664840E-02
   0.655461E+02   0.775248E+00   0.664840E-02
   0.655491E+02   0.775248E+00   0.664840E-02
   0.655521E+02   0.775248E+00   0.664848E-02
   0.655551E+02   0.775249E+00   0.664842E-02
   0.655581E+02   0.775249E+00   0.664842E-02
   0.655611E+02   0.775249E+00   0.664825E-02
   0.655641E+02   0.775249E+00   0.664826E-02
   0.655671E+02   0.775249E+00   0.664826E-02
   0.655701E+02   0.775249E+00   0.664826E-02
   0.655731E+02   0.775249E+00   0.664826E-02
   0.655761E+02   0.775249E+00   0.664826E-02
   0.655791E+02   0.775249E+00   0.664834E-02
   0.655821E+02   0.775249E+00   0.664840E-02
   0.655851E+02   0.775249E+00   0.664840E-02
   0.655881E+02   0.775249E+00   0.664840E-02
   0.655911E+02   0.775249E+00   0.664840E-02
   0.655941E+02   0.775249E+00   0.664848E-02
   0.655970E+02   0.775250E+00   0.664842E-02
   0.656000E+02   0.775250E+00   0.664842E-02
   0.656030E+02   0.775250E+00   0.664826E-02
   0.656060E+02   0.775250E+00   0.664826E-02
   0.656090E+02   0.775250E+00   0.664826E-02
   0.656120E+02   0.775250E+00   0.664826E-02
   0.656150E+02   0.775250E+00   0.664826E-02
   0.656180E+02   0.775250E+00   0.664843E-02
   0.656210E+02   0.775250E+00   0.664840E-02
   0.656240E+02   0.775250E+00   0.664840E-02
   0.656270E+02   0.775250E+00   0.664840E-02
   0.656300E+02   0.775250E+00   0.664840E-02
   0.656330E+02   0.775250E+00   0.664840E-02
   0.656360E+02   0.775251E+00   0.664848E-02
   0.656390E+02   0.775251E+00   0.664855E-02
   0.656420E+02   0.775251E+00   0.664842E-02
   0.656450E+02   0.775251E+00   0.664826E-02
   0.656480E+02   0.775251E+00   0.664826E-02
   0.656510E+02   0.775251E+00   0.664826E-02
   0.656540E+02   0.775251E+00   0.664826E-02
   0.656570E+02   0.775251E+00   0.664843E-02
   0.656600E+02   0.775251E+00   0.664834E-02
   0.656630E+02   0.775251E+00   0.664840E-02
   0.656660E+02   0.775251E+00   0.664840E-02
   0.656690E+02   0.775251E+00   0.664840E-02
   0.656720E+02   0.775251E+00   0.664840E-02
   0.656750E+02   0.775251E+00   0.664840E-02
   0.656780E+02   0.775252E+00   0.664848E-02
   0.656810E+02   0.775252E+00   0.664855E-02
   0.656840E+02   0.775252E+00   0.664825E-02
   0.656870E+02   0.775252E+00   0.664826E-02
   0.656900E+02   0.775252E+00   0.664826E-02
   0.656930E+02   0.775252E+00   0.664826E-02
   0.656960E+02   0.775252E+00   0.664826E-02
   0.656990E+02   0.775252E+00   0.664843E-02
   0.657020E+02   0.775252E+00   0.664834E-02
   0.657050E+02   0.775252E+00   0.664840E-02
   0.657080E+02   0.775252E+00   0.664840E-02
   0.657110E+02   0.775252E+00   0.664840E-02
   0.657140E+02   0.775252E+00   0.664840E-02
   0.657170E+02   0.775252E+00   0.664840E-02
   0.657200E+02   0.775253E+00   0.664848E-02
   0.657230E+02   0.775253E+00   0.664855E-02
   0.657260E+02   0.775253E+00   0.664826E-02
   0.657290E+02   0.775253E+00   0.664826E-02
   0.657320E+02   0.775253E+00   0.664826E-02
   0.657350E+02   0.775253E+00   0.664826E-02
   0.657380E+02   0.775253E+00   0.664843E-02
   0.657409E+02   0.775253E+00   0.664843E-02
   0.657439E+02   0.775253E+00   0.664834E-02
   0.657469E+02   0.775253E+00   0.664840E-02
   0.657499E+02   0.775253E+00   0.664840E-02
   0.657529E+02   0.775253E+00   0.664840E-02
   0.657559E+02   0.775253E+00   0.664840E-02
   0.657589E+02   0.775253E+00   0.664840E-02
   0.657619E+02   0.775254E+00   0.664848E-02
   0.657649E+02   0.775254E+00   0.664855E-02
   0.657679E+02   0.775254E+00   0.664826E-02
   0.657709E+02   0.775254E+00   0.664826E-02
   0.657739E+02   0.775254E+00   0.664826E-02
   0.657769E+02   0.775254E+00   0.664843E-02
   0.657799E+02   0.775254E+00   0.664843E-02
   0.657829E+02   0.775254E+00   0.664843E-02
   0.657859E+02   0.775254E+00   0.664834E-02
   0.657889E+02   0.775254E+00   0.664840E-02
   0.657919E+02   0.775254E+00   0.664840E-02
   0.657949E+02   0.775254E+00   0.664840E-02
   0.657979E+02   0.775254E+00   0.664840E-02
   0.658009E+02   0.775255E+00   0.664840E-02
   0.658039E+02   0.775255E+00   0.664840E-02
   0.658069E+02   0.775255E+00   0.664855E-02
   0.658099E+02   0.775255E+00   0.664840E-02
   0.658129E+02   0.775255E+00   0.664826E-02
   0.658159E+02   0.775255E+00   0.664843E-02
   0.658189E+02   0.775255E+00   0.664843E-02
   0.658219E+02   0.775255E+00   0.664843E-02
   0.658249E+02   0.775255E+00   0.664843E-02
   0.658279E+02   0.775255E+00   0.664834E-02
   0.658309E+02   0.775255E+00   0.664840E-02
   0.658339E+02   0.775255E+00   0.664840E-02
   0.658369E+02   0.775255E+00   0.664840E-02
   0.658399E+02   0.775255E+00   0.664840E-02
   0.658429E+02   0.775255E+00   0.664840E-02
   0.658459E+02   0.775255E+00   0.664840E-02
   0.658489E+02   0.775256E+00   0.664857E-02
   0.658519E+02   0.775256E+00   0.664840E-02
   0.658549E+02   0.775256E+00   0.664843E-02
   0.658579E+02   0.775256E+00   0.664843E-02
   0.658609E+02   0.775256E+00   0.664843E-02
   0.658639E+02   0.775256E+00   0.664843E-02
   0.658669E+02   0.775256E+00   0.664843E-02
   0.658699E+02   0.775256E+00   0.664834E-02
   0.658729E+02   0.775256E+00   0.664840E-02
   0.658759E+02   0.775256E+00   0.664840E-02
   0.658789E+02   0.775256E+00   0.664840E-02
   0.658819E+02   0.775256E+00   0.664840E-02
   0.658848E+02   0.775257E+00   0.664840E-02
   0.658878E+02   0.775257E+00   0.664840E-02
   0.658908E+02   0.775257E+00   0.664857E-02
   0.658938E+02   0.775257E+00   0.664840E-02
   0.658968E+02   0.775257E+00   0.664857E-02
   0.658998E+02   0.775257E+00   0.664843E-02
   0.659028E+02   0.775257E+00   0.664843E-02
   0.659058E+02   0.775257E+00   0.664843E-02
   0.659088E+02   0.775257E+00   0.664843E-02
   0.659118E+02   0.775257E+00   0.664834E-02
   0.659148E+02   0.775257E+00   0.664840E-02
   0.659178E+02   0.775257E+00   0.664840E-02
   0.659208E+02   0.775257E+00   0.664840E-02
   0.659238E+02   0.775257E+00   0.664840E-02
   0.659268E+02   0.775258E+00   0.664840E-02
   0.659298E+02   0.775258E+00   0.664840E-02
   0.659328E+02   0.775258E+00   0.664857E-02
   0.659358E+02   0.775258E+00   0.664857E-02
   0.659388E+02   0.775258E+00   0.664857E-02
   0.659418E+02   0.775258E+00   0.664843E-02
   0.659448E+02   0.775258E+00   0.664843E-02
   0.659478E+02   0.775258E+00   0.664843E-02
   0.659508E+02   0.775258E+00   0.664843E-02
   0.659538E+02   0.775258E+00   0.664834E-02
   0.659568E+02   0.775258E+00   0.664840E-02
   0.659598E+02   0.775258E+00   0.664840E-02
   0.659628E+02   0.775258E+00   0.664840E-02
   0.659658E+02   0.775258E+00   0.664840E-02
   0.659688E+02   0.775259E+00   0.664840E-02
   0.659718E+02   0.775259E+00   0.664840E-02
   0.659748E+02   0.775259E+00   0.664866E-02
   0.659778E+02   0.775259E+00   0.664859E-02
   0.659808E+02   0.775259E+00   0.664857E-02
   0.659838E+02   0.775259E+00   0.664857E-02
   0.659868E+02   0.775259E+00   0.664843E-02
   0.659898E+02   0.775259E+00   0.664843E-02
   0.659928E+02   0.775259E+00   0.664843E-02
   0.659958E+02   0.775259E+00   0.664834E-02
   0.659988E+02   0.775259E+00   0.664840E-02
   0.660018E+02   0.775259E+00   0.664840E-02
   0.660048E+02   0.775259E+00   0.664840E-02
   0.660078E+02   0.775259E+00   0.664840E-02
   0.660108E+02   0.775259E+00   0.664840E-02
   0.660138E+02   0.775259E+00   0.664840E-02
   0.660168E+02   0.775260E+00   0.664857E-02
   0.660198E+02   0.775260E+00   0.664859E-02
   0.660228E+02   0.775260E+00   0.664857E-02
   0.660257E+02   0.775260E+00   0.664857E-02
   0.660287E+02   0.775260E+00   0.664857E-02
   0.660317E+02   0.775260E+00   0.664843E-02
   0.660347E+02   0.775260E+00   0.664843E-02
   0.660377E+02   0.775260E+00   0.664843E-02
   0.660407E+02   0.775260E+00   0.664840E-02
   0.660437E+02   0.775260E+00   0.664840E-02
   0.660467E+02   0.775260E+00   0.664840E-02
   0.660497E+02   0.775260E+00   0.664840E-02
   0.660527E+02   0.775260E+00   0.664840E-02
   0.660557E+02   0.775261E+00   0.664857E-02
   0.660587E+02   0.775261E+00   0.664857E-02
   0.660617E+02   0.775261E+00   0.664851E-02
   0.660647E+02   0.775261E+00   0.664857E-02
   0.660677E+02   0.775261E+00   0.664857E-02
   0.660707E+02   0.775261E+00   0.664857E-02
   0.660737E+02   0.775261E+00   0.664843E-02
   0.660767E+02   0.775261E+00   0.664843E-02
   0.660797E+02   0.775261E+00   0.664843E-02
   0.660827E+02   0.775261E+00   0.664840E-02
   0.660857E+02   0.775261E+00   0.664840E-02
   0.660887E+02   0.775261E+00   0.664840E-02
   0.660917E+02   0.775261E+00   0.664840E-02
   0.660947E+02   0.775261E+00   0.664840E-02
   0.660977E+02   0.775262E+00   0.664857E-02
   0.661007E+02   0.775262E+00   0.664857E-02
   0.661037E+02   0.775262E+00   0.664858E-02
   0.661067E+02   0.775262E+00   0.664851E-02
   0.661097E+02   0.775262E+00   0.664857E-02
   0.661127E+02   0.775262E+00   0.664857E-02
   0.661157E+02   0.775262E+00   0.664857E-02
   0.661187E+02   0.775262E+00   0.664843E-02
   0.661217E+02   0.775262E+00   0.664843E-02
   0.661247E+02   0.775262E+00   0.664834E-02
   0.661277E+02   0.775262E+00   0.664840E-02
   0.661307E+02   0.775262E+00   0.664840E-02
   0.661337E+02   0.775262E+00   0.664840E-02
   0.661367E+02   0.775262E+00   0.664857E-02
   0.661397E+02   0.775263E+00   0.664857E-02
   0.661427E+02   0.775263E+00   0.664857E-02
   0.661457E+02   0.775263E+00   0.664858E-02
   0.661487E+02   0.775263E+00   0.664851E-02
   0.661517E+02   0.775263E+00   0.664859E-02
   0.661547E+02   0.775263E+00   0.664857E-02
   0.661577E+02   0.775263E+00   0.664857E-02
   0.661607E+02   0.775263E+00   0.664857E-02
   0.661637E+02   0.775263E+00   0.664843E-02
   0.661667E+02   0.775263E+00   0.664843E-02
   0.661696E+02   0.775263E+00   0.664840E-02
   0.661726E+02   0.775263E+00   0.664840E-02
   0.661756E+02   0.775263E+00   0.664840E-02
   0.661786E+02   0.775264E+00   0.664857E-02
   0.661816E+02   0.775264E+00   0.664857E-02
   0.661846E+02   0.775264E+00   0.664857E-02
   0.661876E+02   0.775264E+00   0.664857E-02
   0.661906E+02   0.775264E+00   0.664842E-02
   0.661936E+02   0.775264E+00   0.664851E-02
   0.661966E+02   0.775264E+00   0.664857E-02
   0.661996E+02   0.775264E+00   0.664857E-02
   0.662026E+02   0.775264E+00   0.664857E-02
   0.662056E+02   0.775264E+00   0.664857E-02
   0.662086E+02   0.775264E+00   0.664843E-02
   0.662116E+02   0.775264E+00   0.664840E-02
   0.662146E+02   0.775264E+00   0.664840E-02
   0.662176E+02   0.775264E+00   0.664840E-02
   0.662206E+02   0.775265E+00   0.664857E-02
   0.662236E+02   0.775265E+00   0.664857E-02
   0.662266E+02   0.775265E+00   0.664857E-02
   0.662296E+02   0.775265E+00   0.664857E-02
   0.662326E+02   0.775265E+00   0.664858E-02
   0.662356E+02   0.775265E+00   0.664851E-02
   0.662386E+02   0.775265E+00   0.664851E-02
   0.662416E+02   0.775265E+00   0.664857E-02
   0.662446E+02   0.775265E+00   0.664857E-02
   0.662476E+02   0.775265E+00   0.664857E-02
   0.662506E+02   0.775265E+00   0.664857E-02
   0.662536E+02   0.775265E+00   0.664843E-02
   0.662566E+02   0.775265E+00   0.664840E-02
   0.662596E+02   0.775265E+00   0.664840E-02
   0.662626E+02   0.775266E+00   0.664857E-02
   0.662656E+02   0.775266E+00   0.664857E-02
   0.662686E+02   0.775266E+00   0.664857E-02
   0.662716E+02   0.775266E+00   0.664857E-02
   0.662746E+02   0.775266E+00   0.664858E-02
   0.662776E+02   0.775266E+00   0.664842E-02
   0.662806E+02   0.775266E+00   0.664851E-02
   0.662836E+02   0.775266E+00   0.664851E-02
   0.662866E+02   0.775266E+00   0.664857E-02
   0.662896E+02   0.775266E+00   0.664857E-02
   0.662926E+02   0.775266E+00   0.664857E-02
   0.662956E+02   0.775266E+00   0.664857E-02
   0.662986E+02   0.775266E+00   0.664840E-02
   0.663016E+02   0.775266E+00   0.664857E-02
   0.663046E+02   0.775266E+00   0.664857E-02
   0.663076E+02   0.775266E+00   0.664857E-02
   0.663105E+02   0.775266E+00   0.664857E-02
   0.663135E+02   0.775267E+00   0.664857E-02
   0.663165E+02   0.775267E+00   0.664857E-02
   0.663195E+02   0.775267E+00   0.664858E-02
   0.663225E+02   0.775267E+00   0.664842E-02
   0.663255E+02   0.775267E+00   0.664851E-02
   0.663285E+02   0.775267E+00   0.664851E-02
   0.663315E+02   0.775267E+00   0.664857E-02
   0.663345E+02   0.775267E+00   0.664857E-02
   0.663375E+02   0.775267E+00   0.664857E-02
   0.663405E+02   0.775267E+00   0.664857E-02
   0.663435E+02   0.775267E+00   0.664857E-02
   0.663465E+02   0.775267E+00   0.664857E-02
   0.663495E+02   0.775267E+00   0.664857E-02
   0.663525E+02   0.775267E+00   0.664857E-02
   0.663555E+02   0.775268E+00   0.664857E-02
   0.663585E+02   0.775268E+00   0.664857E-02
   0.663615E+02   0.775268E+00   0.664858E-02
   0.663645E+02   0.775268E+00   0.664842E-02
   0.663675E+02   0.775268E+00   0.664851E-02
   0.663705E+02   0.775268E+00   0.664851E-02
   0.663735E+02   0.775268E+00   0.664857E-02
   0.663765E+02   0.775268E+00   0.664857E-02
   0.663795E+02   0.775268E+00   0.664857E-02
   0.663825E+02   0.775268E+00   0.664857E-02
   0.663855E+02   0.775268E+00   0.664874E-02
   0.663885E+02   0.775268E+00   0.664857E-02
   0.663915E+02   0.775268E+00   0.664857E-02
   0.663945E+02   0.775268E+00   0.664857E-02
   0.663975E+02   0.775268E+00   0.664857E-02
   0.664005E+02   0.775269E+00   0.664857E-02
   0.664035E+02   0.775269E+00   0.664857E-02
   0.664065E+02   0.775269E+00   0.664858E-02
   0.664095E+02   0.775269E+00   0.664842E-02
   0.664125E+02   0.775269E+00   0.664851E-02
   0.664155E+02   0.775269E+00   0.664851E-02
   0.664185E+02   0.775269E+00   0.664849E-02
   0.664215E+02   0.775269E+00   0.664857E-02
   0.664245E+02   0.775269E+00   0.664857E-02
   0.664275E+02   0.775269E+00   0.664874E-02
   0.664305E+02   0.775269E+00   0.664871E-02
   0.664335E+02   0.775270E+00   0.664857E-02
   0.664365E+02   0.775270E+00   0.664857E-02
   0.664395E+02   0.775270E+00   0.664857E-02
   0.664425E+02   0.775270E+00   0.664857E-02
   0.664455E+02   0.775270E+00   0.664857E-02
   0.664485E+02   0.775270E+00   0.664857E-02
   0.664515E+02   0.775270E+00   0.664858E-02
   0.664544E+02   0.775270E+00   0.664842E-02
   0.664574E+02   0.775270E+00   0.664851E-02
   0.664604E+02   0.775270E+00   0.664851E-02
   0.664634E+02   0.775270E+00   0.664849E-02
   0.664664E+02   0.775270E+00   0.664857E-02
   0.664694E+02   0.775270E+00   0.664874E-02
   0.664724E+02   0.775270E+00   0.664874E-02
   0.664754E+02   0.775270E+00   0.664871E-02
   0.664784E+02   0.775270E+00   0.664871E-02
   0.664814E+02   0.775271E+00   0.664857E-02
   0.664844E+02   0.775271E+00   0.664857E-02
   0.664874E+02   0.775271E+00   0.664857E-02
   0.664904E+02   0.775271E+00   0.664857E-02
   0.664934E+02   0.775271E+00   0.664858E-02
   0.664964E+02   0.775271E+00   0.664842E-02
   0.664994E+02   0.775271E+00   0.664842E-02
   0.665024E+02   0.775271E+00   0.664851E-02
   0.665054E+02   0.775271E+00   0.664851E-02
   0.665084E+02   0.775271E+00   0.664849E-02
   0.665114E+02   0.775271E+00   0.664874E-02
   0.665144E+02   0.775271E+00   0.664874E-02
   0.665174E+02   0.775271E+00   0.664874E-02
   0.665204E+02   0.775271E+00   0.664871E-02
   0.665234E+02   0.775271E+00   0.664871E-02
   0.665264E+02   0.775271E+00   0.664857E-02
   0.665294E+02   0.775271E+00   0.664857E-02
   0.665324E+02   0.775272E+00   0.664857E-02
   0.665354E+02   0.775272E+00   0.664857E-02
   0.665384E+02   0.775272E+00   0.664858E-02
   0.665414E+02   0.775272E+00   0.664842E-02
   0.665444E+02   0.775272E+00   0.664842E-02
   0.665474E+02   0.775272E+00   0.664851E-02
   0.665504E+02   0.775272E+00   0.664851E-02
   0.665534E+02   0.775272E+00   0.664868E-02
   0.665564E+02   0.775272E+00   0.664874E-02
   0.665594E+02   0.775272E+00   0.664874E-02
   0.665624E+02   0.775272E+00   0.664874E-02
   0.665654E+02   0.775272E+00   0.664871E-02
   0.665684E+02   0.775272E+00   0.664871E-02
   0.665714E+02   0.775272E+00   0.664871E-02
   0.665744E+02   0.775273E+00   0.664857E-02
   0.665774E+02   0.775273E+00   0.664857E-02
   0.665804E+02   0.775273E+00   0.664857E-02
   0.665834E+02   0.775273E+00   0.664858E-02
   0.665864E+02   0.775273E+00   0.664842E-02
   0.665894E+02   0.775273E+00   0.664842E-02
   0.665924E+02   0.775273E+00   0.664851E-02
   0.665954E+02   0.775273E+00   0.664868E-02
   0.665983E+02   0.775273E+00   0.664868E-02
   0.666013E+02   0.775273E+00   0.664874E-02
   0.666043E+02   0.775273E+00   0.664874E-02
   0.666073E+02   0.775273E+00   0.664874E-02
   0.666103E+02   0.775273E+00   0.664871E-02
   0.666133E+02   0.775273E+00   0.664871E-02
   0.666163E+02   0.775273E+00   0.664871E-02
   0.666193E+02   0.775274E+00   0.664857E-02
   0.666223E+02   0.775274E+00   0.664857E-02
   0.666253E+02   0.775274E+00   0.664857E-02
   0.666283E+02   0.775274E+00   0.664858E-02
   0.666313E+02   0.775274E+00   0.664842E-02
   0.666343E+02   0.775274E+00   0.664842E-02
   0.666373E+02   0.775274E+00   0.664851E-02
   0.666403E+02   0.775274E+00   0.664868E-02
   0.666433E+02   0.775274E+00   0.664868E-02
   0.666463E+02   0.775274E+00   0.664866E-02
   0.666493E+02   0.775274E+00   0.664874E-02
   0.666523E+02   0.775274E+00   0.664874E-02
   0.666553E+02   0.775274E+00   0.664871E-02
   0.666583E+02   0.775274E+00   0.664871E-02
   0.666613E+02   0.775274E+00   0.664871E-02
   0.666643E+02   0.775274E+00   0.664871E-02
   0.666673E+02   0.775275E+00   0.664857E-02
   0.666703E+02   0.775275E+00   0.664857E-02
   0.666733E+02   0.775275E+00   0.664858E-02
   0.666763E+02   0.775275E+00   0.664842E-02
   0.666793E+02   0.775275E+00   0.664842E-02
   0.666823E+02   0.775275E+00   0.664868E-02
   0.666853E+02   0.775275E+00   0.664868E-02
   0.666883E+02   0.775275E+00   0.664868E-02
   0.666913E+02   0.775275E+00   0.664866E-02
   0.666943E+02   0.775275E+00   0.664874E-02
   0.666973E+02   0.775275E+00   0.664874E-02
   0.667003E+02   0.775275E+00   0.664871E-02
   0.667033E+02   0.775275E+00   0.664871E-02
   0.667063E+02   0.775275E+00   0.664871E-02
   0.667093E+02   0.775275E+00   0.664871E-02
   0.667123E+02   0.775276E+00   0.664857E-02
   0.667153E+02   0.775276E+00   0.664857E-02
   0.667183E+02   0.775276E+00   0.664858E-02
   0.667213E+02   0.775276E+00   0.664842E-02
   0.667243E+02   0.775276E+00   0.664858E-02
   0.667273E+02   0.775276E+00   0.664858E-02
   0.667303E+02   0.775276E+00   0.664868E-02
   0.667333E+02   0.775276E+00   0.664868E-02
   0.667363E+02   0.775276E+00   0.664868E-02
   0.667392E+02   0.775276E+00   0.664874E-02
   0.667422E+02   0.775276E+00   0.664874E-02
   0.667452E+02   0.775276E+00   0.664871E-02
   0.667482E+02   0.775276E+00   0.664871E-02
   0.667512E+02   0.775276E+00   0.664871E-02
   0.667542E+02   0.775276E+00   0.664871E-02
   0.667572E+02   0.775277E+00   0.664871E-02
   0.667602E+02   0.775277E+00   0.664857E-02
   0.667632E+02   0.775277E+00   0.664858E-02
   0.667662E+02   0.775277E+00   0.664842E-02
   0.667692E+02   0.775277E+00   0.664858E-02
   0.667722E+02   0.775277E+00   0.664858E-02
   0.667752E+02   0.775277E+00   0.664868E-02
   0.667782E+02   0.775277E+00   0.664868E-02
   0.667812E+02   0.775277E+00   0.664868E-02
   0.667842E+02   0.775277E+00   0.664866E-02
   0.667872E+02   0.775277E+00   0.664874E-02
   0.667902E+02   0.775277E+00   0.664879E-02
   0.667932E+02   0.775277E+00   0.664871E-02
   0.667962E+02   0.775277E+00   0.664871E-02
   0.667992E+02   0.775277E+00   0.664871E-02
   0.668022E+02   0.775278E+00   0.664871E-02
   0.668052E+02   0.775278E+00   0.664871E-02
   0.668082E+02   0.775278E+00   0.664858E-02
   0.668112E+02   0.775278E+00   0.664858E-02
   0.668142E+02   0.775278E+00   0.664858E-02
   0.668172E+02   0.775278E+00   0.664858E-02
   0.668202E+02   0.775278E+00   0.664868E-02
   0.668232E+02   0.775278E+00   0.664868E-02
   0.668262E+02   0.775278E+00   0.664868E-02
   0.668292E+02   0.775278E+00   0.664868E-02
   0.668322E+02   0.775278E+00   0.664866E-02
   0.668352E+02   0.775278E+00   0.664879E-02
   0.668382E+02   0.775278E+00   0.664871E-02
   0.668412E+02   0.775278E+00   0.664871E-02
   0.668442E+02   0.775278E+00   0.664871E-02
   0.668472E+02   0.775278E+00   0.664871E-02
   0.668502E+02   0.775278E+00   0.664871E-02
   0.668532E+02   0.775279E+00   0.664858E-02
   0.668562E+02   0.775279E+00   0.664875E-02
   0.668592E+02   0.775279E+00   0.664858E-02
   0.668622E+02   0.775279E+00   0.664858E-02
   0.668652E+02   0.775279E+00   0.664858E-02
   0.668682E+02   0.775279E+00   0.664868E-02
   0.668712E+02   0.775279E+00   0.664868E-02
   0.668742E+02   0.775279E+00   0.664868E-02
   0.668772E+02   0.775279E+00   0.664866E-02
   0.668802E+02   0.775279E+00   0.664874E-02
   0.668831E+02   0.775279E+00   0.664871E-02
   0.668861E+02   0.775279E+00   0.664871E-02
   0.668891E+02   0.775279E+00   0.664871E-02
   0.668921E+02   0.775279E+00   0.664871E-02
   0.668951E+02   0.775280E+00   0.664871E-02
   0.668981E+02   0.775280E+00   0.664889E-02
   0.669011E+02   0.775280E+00   0.664875E-02
   0.669041E+02   0.775280E+00   0.664858E-02
   0.669071E+02   0.775280E+00   0.664858E-02
   0.669101E+02   0.775280E+00   0.664858E-02
   0.669131E+02   0.775280E+00   0.664868E-02
   0.669161E+02   0.775280E+00   0.664868E-02
   0.669191E+02   0.775280E+00   0.664868E-02
   0.669221E+02   0.775280E+00   0.664868E-02
   0.669251E+02   0.775280E+00   0.664866E-02
   0.669281E+02   0.775280E+00   0.664879E-02
   0.669311E+02   0.775280E+00   0.664871E-02
   0.669341E+02   0.775280E+00   0.664871E-02
   0.669371E+02   0.775280E+00   0.664871E-02
   0.669401E+02   0.775280E+00   0.664871E-02
   0.669431E+02   0.775281E+00   0.664889E-02
   0.669461E+02   0.775281E+00   0.664889E-02
   0.669491E+02   0.775281E+00   0.664858E-02
   0.669521E+02   0.775281E+00   0.664858E-02
   0.669551E+02   0.775281E+00   0.664858E-02
   0.669581E+02   0.775281E+00   0.664858E-02
   0.669611E+02   0.775281E+00   0.664868E-02
   0.669641E+02   0.775281E+00   0.664868E-02
   0.669671E+02   0.775281E+00   0.664868E-02
   0.669701E+02   0.775281E+00   0.664868E-02
   0.669731E+02   0.775281E+00   0.664866E-02
   0.669761E+02   0.775281E+00   0.664871E-02
   0.669791E+02   0.775281E+00   0.664871E-02
   0.669821E+02   0.775281E+00   0.664871E-02
   0.669851E+02   0.775281E+00   0.664887E-02
   0.669881E+02   0.775282E+00   0.664888E-02
   0.669911E+02   0.775282E+00   0.664889E-02
   0.669941E+02   0.775282E+00   0.664889E-02
   0.669971E+02   0.775282E+00   0.664858E-02
   0.670001E+02   0.775282E+00   0.664858E-02
   0.670031E+02   0.775282E+00   0.664858E-02
   0.670061E+02   0.775282E+00   0.664858E-02
   0.670091E+02   0.775282E+00   0.664868E-02
   0.670121E+02   0.775282E+00   0.664868E-02
   0.670151E+02   0.775282E+00   0.664868E-02
   0.670181E+02   0.775282E+00   0.664866E-02
   0.670211E+02   0.775282E+00   0.664871E-02
   0.670241E+02   0.775282E+00   0.664871E-02
   0.670270E+02   0.775282E+00   0.664871E-02
   0.670300E+02   0.775283E+00   0.664887E-02
   0.670330E+02   0.775283E+00   0.664888E-02
   0.670360E+02   0.775283E+00   0.664889E-02
   0.670390E+02   0.775283E+00   0.664889E-02
   0.670420E+02   0.775283E+00   0.664872E-02
   0.670450E+02   0.775283E+00   0.664858E-02
   0.670480E+02   0.775283E+00   0.664858E-02
   0.670510E+02   0.775283E+00   0.664858E-02
   0.670540E+02   0.775283E+00   0.664868E-02
   0.670570E+02   0.775283E+00   0.664868E-02
   0.670600E+02   0.775283E+00   0.664868E-02
   0.670630E+02   0.775283E+00   0.664868E-02
   0.670660E+02   0.775283E+00   0.664866E-02
   0.670690E+02   0.775283E+00   0.664863E-02
   0.670720E+02   0.775283E+00   0.664871E-02
   0.670750E+02   0.775284E+00   0.664887E-02
   0.670780E+02   0.775284E+00   0.664887E-02
   0.670810E+02   0.775284E+00   0.664888E-02
   0.670840E+02   0.775284E+00   0.664889E-02
   0.670870E+02   0.775284E+00   0.664889E-02
   0.670900E+02   0.775284E+00   0.664872E-02
   0.670930E+02   0.775284E+00   0.664872E-02
   0.670960E+02   0.775284E+00   0.664858E-02
   0.670990E+02   0.775284E+00   0.664858E-02
   0.671020E+02   0.775284E+00   0.664868E-02
   0.671050E+02   0.775284E+00   0.664868E-02
   0.671080E+02   0.775284E+00   0.664868E-02
   0.671110E+02   0.775284E+00   0.664868E-02
   0.671140E+02   0.775284E+00   0.664871E-02
   0.671170E+02   0.775284E+00   0.664863E-02
   0.671200E+02   0.775285E+00   0.664887E-02
   0.671230E+02   0.775285E+00   0.664887E-02
   0.671260E+02   0.775285E+00   0.664888E-02
   0.671290E+02   0.775285E+00   0.664889E-02
   0.671320E+02   0.775285E+00   0.664889E-02
   0.671350E+02   0.775285E+00   0.664872E-02
   0.671380E+02   0.775285E+00   0.664872E-02
   0.671410E+02   0.775285E+00   0.664872E-02
   0.671440E+02   0.775285E+00   0.664858E-02
   0.671470E+02   0.775285E+00   0.664858E-02
   0.671500E+02   0.775285E+00   0.664868E-02
   0.671530E+02   0.775285E+00   0.664868E-02
   0.671560E+02   0.775285E+00   0.664868E-02
   0.671590E+02   0.775285E+00   0.664868E-02
   0.671620E+02   0.775285E+00   0.664871E-02
   0.671650E+02   0.775285E+00   0.664880E-02
   0.671679E+02   0.775286E+00   0.664887E-02
   0.671709E+02   0.775286E+00   0.664887E-02
   0.671739E+02   0.775286E+00   0.664888E-02
   0.671769E+02   0.775286E+00   0.664889E-02
   0.671799E+02   0.775286E+00   0.664889E-02
   0.671829E+02   0.775286E+00   0.664872E-02
   0.671859E+02   0.775286E+00   0.664872E-02
   0.671889E+02   0.775286E+00   0.664872E-02
   0.671919E+02   0.775286E+00   0.664858E-02
   0.671949E+02   0.775286E+00   0.664858E-02
   0.671979E+02   0.775286E+00   0.664868E-02
   0.672009E+02   0.775286E+00   0.664868E-02
   0.672039E+02   0.775286E+00   0.664868E-02
   0.672069E+02   0.775286E+00   0.664868E-02
   0.672099E+02   0.775286E+00   0.664888E-02
   0.672129E+02   0.775286E+00   0.664880E-02
