#    c*t(cm)       probability       error
   0.652583E+02   0.693473E+00   0.296194E-02
   0.652613E+02   0.693473E+00   0.296188E-02
   0.652643E+02   0.693473E+00   0.296184E-02
   0.652673E+02   0.693473E+00   0.296166E-02
   0.652703E+02   0.693473E+00   0.296166E-02
   0.652733E+02   0.693473E+00   0.296161E-02
   0.652763E+02   0.693473E+00   0.296173E-02
   0.652793E+02   0.693473E+00   0.296173E-02
   0.652823E+02   0.693473E+00   0.296174E-02
   0.652853E+02   0.693474E+00   0.296194E-02
   0.652883E+02   0.693474E+00   0.296195E-02
   0.652913E+02   0.693474E+00   0.296184E-02
   0.652943E+02   0.693474E+00   0.296184E-02
   0.652973E+02   0.693474E+00   0.296166E-02
   0.653003E+02   0.693474E+00   0.296166E-02
   0.653033E+02   0.693474E+00   0.296173E-02
   0.653063E+02   0.693474E+00   0.296173E-02
   0.653093E+02   0.693474E+00   0.296174E-02
   0.653122E+02   0.693475E+00   0.296194E-02
   0.653152E+02   0.693475E+00   0.296195E-02
   0.653182E+02   0.693475E+00   0.296187E-02
   0.653212E+02   0.693475E+00   0.296184E-02
   0.653242E+02   0.693475E+00   0.296184E-02
   0.653272E+02   0.693475E+00   0.296178E-02
   0.653302E+02   0.693475E+00   0.296173E-02
   0.653332E+02   0.693475E+00   0.296173E-02
   0.653362E+02   0.693475E+00   0.296173E-02
   0.653392E+02   0.693476E+00   0.296174E-02
   0.653422E+02   0.693476E+00   0.296194E-02
   0.653452E+02   0.693476E+00   0.296191E-02
   0.653482E+02   0.693476E+00   0.296187E-02
   0.653512E+02   0.693476E+00   0.296184E-02
   0.653542E+02   0.693476E+00   0.296196E-02
   0.653572E+02   0.693476E+00   0.296183E-02
   0.653602E+02   0.693476E+00   0.296173E-02
   0.653632E+02   0.693476E+00   0.296173E-02
   0.653662E+02   0.693476E+00   0.296173E-02
   0.653692E+02   0.693476E+00   0.296174E-02
   0.653722E+02   0.693477E+00   0.296195E-02
   0.653752E+02   0.693477E+00   0.296187E-02
   0.653782E+02   0.693477E+00   0.296199E-02
   0.653812E+02   0.693477E+00   0.296196E-02
   0.653842E+02   0.693477E+00   0.296196E-02
   0.653872E+02   0.693477E+00   0.296183E-02
   0.653902E+02   0.693477E+00   0.296173E-02
   0.653932E+02   0.693477E+00   0.296173E-02
   0.653962E+02   0.693477E+00   0.296174E-02
   0.653992E+02   0.693478E+00   0.296194E-02
   0.654022E+02   0.693478E+00   0.296187E-02
   0.654052E+02   0.693478E+00   0.296199E-02
   0.654082E+02   0.693478E+00   0.296199E-02
   0.654112E+02   0.693478E+00   0.296199E-02
   0.654142E+02   0.693478E+00   0.296200E-02
   0.654172E+02   0.693478E+00   0.296173E-02
   0.654202E+02   0.693478E+00   0.296173E-02
   0.654232E+02   0.693478E+00   0.296173E-02
   0.654262E+02   0.693478E+00   0.296174E-02
   0.654292E+02   0.693479E+00   0.296207E-02
   0.654322E+02   0.693479E+00   0.296199E-02
   0.654352E+02   0.693479E+00   0.296199E-02
   0.654382E+02   0.693479E+00   0.296199E-02
   0.654412E+02   0.693479E+00   0.296199E-02
   0.654442E+02   0.693479E+00   0.296200E-02
   0.654472E+02   0.693479E+00   0.296173E-02
   0.654502E+02   0.693479E+00   0.296173E-02
   0.654532E+02   0.693479E+00   0.296173E-02
   0.654561E+02   0.693480E+00   0.296186E-02
   0.654591E+02   0.693480E+00   0.296199E-02
   0.654621E+02   0.693480E+00   0.296199E-02
   0.654651E+02   0.693480E+00   0.296199E-02
   0.654681E+02   0.693480E+00   0.296199E-02
   0.654711E+02   0.693480E+00   0.296204E-02
   0.654741E+02   0.693480E+00   0.296200E-02
   0.654771E+02   0.693480E+00   0.296191E-02
   0.654801E+02   0.693480E+00   0.296173E-02
   0.654831E+02   0.693480E+00   0.296185E-02
   0.654861E+02   0.693481E+00   0.296187E-02
   0.654891E+02   0.693481E+00   0.296199E-02
   0.654921E+02   0.693481E+00   0.296199E-02
   0.654951E+02   0.693481E+00   0.296199E-02
   0.654981E+02   0.693481E+00   0.296199E-02
   0.655011E+02   0.693481E+00   0.296204E-02
   0.655041E+02   0.693481E+00   0.296191E-02
   0.655071E+02   0.693481E+00   0.296203E-02
   0.655101E+02   0.693482E+00   0.296185E-02
   0.655131E+02   0.693482E+00   0.296185E-02
   0.655161E+02   0.693482E+00   0.296179E-02
   0.655191E+02   0.693482E+00   0.296199E-02
   0.655221E+02   0.693482E+00   0.296199E-02
   0.655251E+02   0.693482E+00   0.296199E-02
   0.655281E+02   0.693482E+00   0.296204E-02
   0.655311E+02   0.693482E+00   0.296204E-02
   0.655341E+02   0.693482E+00   0.296203E-02
   0.655371E+02   0.693482E+00   0.296203E-02
   0.655401E+02   0.693483E+00   0.296185E-02
   0.655431E+02   0.693483E+00   0.296186E-02
   0.655461E+02   0.693483E+00   0.296179E-02
   0.655491E+02   0.693483E+00   0.296199E-02
   0.655521E+02   0.693483E+00   0.296199E-02
   0.655551E+02   0.693483E+00   0.296199E-02
   0.655581E+02   0.693483E+00   0.296204E-02
   0.655611E+02   0.693483E+00   0.296216E-02
   0.655641E+02   0.693483E+00   0.296203E-02
   0.655671E+02   0.693483E+00   0.296203E-02
   0.655701E+02   0.693483E+00   0.296185E-02
   0.655731E+02   0.693484E+00   0.296179E-02
   0.655761E+02   0.693484E+00   0.296179E-02
   0.655791E+02   0.693484E+00   0.296199E-02
   0.655821E+02   0.693484E+00   0.296199E-02
   0.655851E+02   0.693484E+00   0.296216E-02
   0.655881E+02   0.693484E+00   0.296216E-02
   0.655911E+02   0.693484E+00   0.296216E-02
   0.655941E+02   0.693484E+00   0.296206E-02
   0.655970E+02   0.693484E+00   0.296203E-02
   0.656000E+02   0.693485E+00   0.296185E-02
   0.656030E+02   0.693485E+00   0.296179E-02
   0.656060E+02   0.693485E+00   0.296199E-02
   0.656090E+02   0.693485E+00   0.296199E-02
   0.656120E+02   0.693485E+00   0.296211E-02
   0.656150E+02   0.693485E+00   0.296216E-02
   0.656180E+02   0.693485E+00   0.296216E-02
   0.656210E+02   0.693485E+00   0.296206E-02
   0.656240E+02   0.693485E+00   0.296206E-02
   0.656270E+02   0.693485E+00   0.296203E-02
   0.656300E+02   0.693486E+00   0.296196E-02
   0.656330E+02   0.693486E+00   0.296179E-02
   0.656360E+02   0.693486E+00   0.296199E-02
   0.656390E+02   0.693486E+00   0.296211E-02
   0.656420E+02   0.693486E+00   0.296216E-02
   0.656450E+02   0.693486E+00   0.296216E-02
   0.656480E+02   0.693486E+00   0.296216E-02
   0.656510E+02   0.693486E+00   0.296206E-02
   0.656540E+02   0.693486E+00   0.296206E-02
   0.656570E+02   0.693486E+00   0.296203E-02
   0.656600E+02   0.693487E+00   0.296196E-02
   0.656630E+02   0.693487E+00   0.296191E-02
   0.656660E+02   0.693487E+00   0.296211E-02
   0.656690E+02   0.693487E+00   0.296211E-02
   0.656720E+02   0.693487E+00   0.296216E-02
   0.656750E+02   0.693487E+00   0.296216E-02
   0.656780E+02   0.693487E+00   0.296216E-02
   0.656810E+02   0.693487E+00   0.296206E-02
   0.656840E+02   0.693487E+00   0.296206E-02
   0.656870E+02   0.693488E+00   0.296199E-02
   0.656900E+02   0.693488E+00   0.296208E-02
   0.656930E+02   0.693488E+00   0.296191E-02
   0.656960E+02   0.693488E+00   0.296211E-02
   0.656990E+02   0.693488E+00   0.296211E-02
   0.657020E+02   0.693488E+00   0.296216E-02
   0.657050E+02   0.693488E+00   0.296216E-02
   0.657080E+02   0.693488E+00   0.296216E-02
   0.657110E+02   0.693488E+00   0.296206E-02
   0.657140E+02   0.693488E+00   0.296206E-02
   0.657170E+02   0.693489E+00   0.296211E-02
   0.657200E+02   0.693489E+00   0.296208E-02
   0.657230E+02   0.693489E+00   0.296209E-02
   0.657260E+02   0.693489E+00   0.296211E-02
   0.657290E+02   0.693489E+00   0.296216E-02
   0.657320E+02   0.693489E+00   0.296216E-02
   0.657350E+02   0.693489E+00   0.296216E-02
   0.657380E+02   0.693489E+00   0.296216E-02
   0.657409E+02   0.693489E+00   0.296206E-02
   0.657439E+02   0.693489E+00   0.296218E-02
   0.657469E+02   0.693490E+00   0.296211E-02
   0.657499E+02   0.693490E+00   0.296208E-02
   0.657529E+02   0.693490E+00   0.296209E-02
   0.657559E+02   0.693490E+00   0.296191E-02
   0.657589E+02   0.693490E+00   0.296216E-02
   0.657619E+02   0.693490E+00   0.296216E-02
   0.657649E+02   0.693490E+00   0.296216E-02
   0.657679E+02   0.693490E+00   0.296216E-02
   0.657709E+02   0.693490E+00   0.296218E-02
   0.657739E+02   0.693490E+00   0.296218E-02
   0.657769E+02   0.693491E+00   0.296211E-02
   0.657799E+02   0.693491E+00   0.296211E-02
   0.657829E+02   0.693491E+00   0.296209E-02
   0.657859E+02   0.693491E+00   0.296209E-02
   0.657889E+02   0.693491E+00   0.296216E-02
   0.657919E+02   0.693491E+00   0.296216E-02
   0.657949E+02   0.693491E+00   0.296228E-02
   0.657979E+02   0.693491E+00   0.296228E-02
   0.658009E+02   0.693491E+00   0.296218E-02
   0.658039E+02   0.693492E+00   0.296215E-02
   0.658069E+02   0.693492E+00   0.296211E-02
   0.658099E+02   0.693492E+00   0.296211E-02
   0.658129E+02   0.693492E+00   0.296209E-02
   0.658159E+02   0.693492E+00   0.296209E-02
   0.658189E+02   0.693492E+00   0.296216E-02
   0.658219E+02   0.693492E+00   0.296228E-02
   0.658249E+02   0.693492E+00   0.296228E-02
   0.658279E+02   0.693492E+00   0.296228E-02
   0.658309E+02   0.693492E+00   0.296218E-02
   0.658339E+02   0.693493E+00   0.296210E-02
   0.658369E+02   0.693493E+00   0.296211E-02
   0.658399E+02   0.693493E+00   0.296211E-02
   0.658429E+02   0.693493E+00   0.296209E-02
   0.658459E+02   0.693493E+00   0.296214E-02
   0.658489E+02   0.693493E+00   0.296246E-02
   0.658519E+02   0.693493E+00   0.296228E-02
   0.658549E+02   0.693493E+00   0.296228E-02
   0.658579E+02   0.693493E+00   0.296228E-02
   0.658609E+02   0.693493E+00   0.296218E-02
   0.658639E+02   0.693494E+00   0.296211E-02
   0.658669E+02   0.693494E+00   0.296211E-02
   0.658699E+02   0.693494E+00   0.296211E-02
   0.658729E+02   0.693494E+00   0.296211E-02
   0.658759E+02   0.693494E+00   0.296226E-02
   0.658789E+02   0.693494E+00   0.296246E-02
   0.658819E+02   0.693494E+00   0.296228E-02
   0.658848E+02   0.693494E+00   0.296228E-02
   0.658878E+02   0.693494E+00   0.296228E-02
   0.658908E+02   0.693494E+00   0.296218E-02
   0.658938E+02   0.693495E+00   0.296211E-02
   0.658968E+02   0.693495E+00   0.296211E-02
   0.658998E+02   0.693495E+00   0.296211E-02
   0.659028E+02   0.693495E+00   0.296223E-02
   0.659058E+02   0.693495E+00   0.296226E-02
   0.659088E+02   0.693495E+00   0.296246E-02
   0.659118E+02   0.693495E+00   0.296246E-02
   0.659148E+02   0.693495E+00   0.296228E-02
   0.659178E+02   0.693495E+00   0.296228E-02
   0.659208E+02   0.693496E+00   0.296215E-02
   0.659238E+02   0.693496E+00   0.296211E-02
   0.659268E+02   0.693496E+00   0.296211E-02
   0.659298E+02   0.693496E+00   0.296223E-02
   0.659328E+02   0.693496E+00   0.296223E-02
   0.659358E+02   0.693496E+00   0.296229E-02
   0.659388E+02   0.693496E+00   0.296246E-02
   0.659418E+02   0.693496E+00   0.296246E-02
   0.659448E+02   0.693496E+00   0.296228E-02
   0.659478E+02   0.693496E+00   0.296228E-02
   0.659508E+02   0.693497E+00   0.296215E-02
   0.659538E+02   0.693497E+00   0.296211E-02
   0.659568E+02   0.693497E+00   0.296223E-02
   0.659598E+02   0.693497E+00   0.296223E-02
   0.659628E+02   0.693497E+00   0.296223E-02
   0.659658E+02   0.693497E+00   0.296229E-02
   0.659688E+02   0.693497E+00   0.296226E-02
   0.659718E+02   0.693497E+00   0.296246E-02
   0.659748E+02   0.693497E+00   0.296246E-02
   0.659778E+02   0.693497E+00   0.296228E-02
   0.659808E+02   0.693498E+00   0.296210E-02
   0.659838E+02   0.693498E+00   0.296223E-02
   0.659868E+02   0.693498E+00   0.296223E-02
   0.659898E+02   0.693498E+00   0.296223E-02
   0.659928E+02   0.693498E+00   0.296223E-02
   0.659958E+02   0.693498E+00   0.296229E-02
   0.659988E+02   0.693498E+00   0.296229E-02
   0.660018E+02   0.693498E+00   0.296246E-02
   0.660048E+02   0.693498E+00   0.296246E-02
   0.660078E+02   0.693498E+00   0.296228E-02
   0.660108E+02   0.693499E+00   0.296232E-02
   0.660138E+02   0.693499E+00   0.296223E-02
   0.660168E+02   0.693499E+00   0.296223E-02
   0.660198E+02   0.693499E+00   0.296223E-02
   0.660228E+02   0.693499E+00   0.296223E-02
   0.660257E+02   0.693499E+00   0.296228E-02
   0.660287E+02   0.693499E+00   0.296229E-02
   0.660317E+02   0.693499E+00   0.296249E-02
   0.660347E+02   0.693499E+00   0.296246E-02
   0.660377E+02   0.693499E+00   0.296257E-02
   0.660407E+02   0.693500E+00   0.296232E-02
   0.660437E+02   0.693500E+00   0.296223E-02
   0.660467E+02   0.693500E+00   0.296223E-02
   0.660497E+02   0.693500E+00   0.296223E-02
   0.660527E+02   0.693500E+00   0.296228E-02
   0.660557E+02   0.693500E+00   0.296228E-02
   0.660587E+02   0.693500E+00   0.296229E-02
   0.660617E+02   0.693500E+00   0.296229E-02
   0.660647E+02   0.693500E+00   0.296257E-02
   0.660677E+02   0.693500E+00   0.296257E-02
   0.660707E+02   0.693500E+00   0.296250E-02
   0.660737E+02   0.693501E+00   0.296223E-02
   0.660767E+02   0.693501E+00   0.296223E-02
   0.660797E+02   0.693501E+00   0.296223E-02
   0.660827E+02   0.693501E+00   0.296228E-02
   0.660857E+02   0.693501E+00   0.296228E-02
   0.660887E+02   0.693501E+00   0.296229E-02
   0.660917E+02   0.693501E+00   0.296241E-02
   0.660947E+02   0.693501E+00   0.296261E-02
   0.660977E+02   0.693501E+00   0.296257E-02
   0.661007E+02   0.693501E+00   0.296250E-02
   0.661037E+02   0.693502E+00   0.296223E-02
   0.661067E+02   0.693502E+00   0.296223E-02
   0.661097E+02   0.693502E+00   0.296223E-02
   0.661127E+02   0.693502E+00   0.296228E-02
   0.661157E+02   0.693502E+00   0.296228E-02
   0.661187E+02   0.693502E+00   0.296240E-02
   0.661217E+02   0.693502E+00   0.296241E-02
   0.661247E+02   0.693502E+00   0.296261E-02
   0.661277E+02   0.693502E+00   0.296261E-02
   0.661307E+02   0.693503E+00   0.296250E-02
   0.661337E+02   0.693503E+00   0.296241E-02
   0.661367E+02   0.693503E+00   0.296223E-02
   0.661397E+02   0.693503E+00   0.296223E-02
   0.661427E+02   0.693503E+00   0.296228E-02
   0.661457E+02   0.693503E+00   0.296240E-02
   0.661487E+02   0.693503E+00   0.296240E-02
   0.661517E+02   0.693503E+00   0.296241E-02
   0.661547E+02   0.693503E+00   0.296241E-02
   0.661577E+02   0.693503E+00   0.296261E-02
   0.661607E+02   0.693504E+00   0.296250E-02
   0.661637E+02   0.693504E+00   0.296251E-02
   0.661667E+02   0.693504E+00   0.296241E-02
   0.661696E+02   0.693504E+00   0.296223E-02
   0.661726E+02   0.693504E+00   0.296240E-02
   0.661756E+02   0.693504E+00   0.296240E-02
   0.661786E+02   0.693504E+00   0.296240E-02
   0.661816E+02   0.693504E+00   0.296241E-02
   0.661846E+02   0.693504E+00   0.296241E-02
   0.661876E+02   0.693504E+00   0.296261E-02
   0.661906E+02   0.693504E+00   0.296253E-02
   0.661936E+02   0.693505E+00   0.296251E-02
   0.661966E+02   0.693505E+00   0.296241E-02
   0.661996E+02   0.693505E+00   0.296253E-02
   0.662026E+02   0.693505E+00   0.296235E-02
   0.662056E+02   0.693505E+00   0.296240E-02
   0.662086E+02   0.693505E+00   0.296240E-02
   0.662116E+02   0.693505E+00   0.296240E-02
   0.662146E+02   0.693505E+00   0.296241E-02
   0.662176E+02   0.693505E+00   0.296241E-02
   0.662206E+02   0.693505E+00   0.296253E-02
   0.662236E+02   0.693505E+00   0.296253E-02
   0.662266E+02   0.693506E+00   0.296241E-02
   0.662296E+02   0.693506E+00   0.296253E-02
   0.662326E+02   0.693506E+00   0.296253E-02
   0.662356E+02   0.693506E+00   0.296240E-02
   0.662386E+02   0.693506E+00   0.296240E-02
   0.662416E+02   0.693506E+00   0.296240E-02
   0.662446E+02   0.693506E+00   0.296241E-02
   0.662476E+02   0.693506E+00   0.296241E-02
   0.662506E+02   0.693506E+00   0.296253E-02
   0.662536E+02   0.693506E+00   0.296253E-02
   0.662566E+02   0.693507E+00   0.296266E-02
   0.662596E+02   0.693507E+00   0.296253E-02
   0.662626E+02   0.693507E+00   0.296253E-02
   0.662656E+02   0.693507E+00   0.296240E-02
   0.662686E+02   0.693507E+00   0.296240E-02
   0.662716E+02   0.693507E+00   0.296240E-02
   0.662746E+02   0.693507E+00   0.296240E-02
   0.662776E+02   0.693507E+00   0.296241E-02
   0.662806E+02   0.693507E+00   0.296238E-02
   0.662836E+02   0.693508E+00   0.296265E-02
   0.662866E+02   0.693508E+00   0.296266E-02
   0.662896E+02   0.693508E+00   0.296257E-02
   0.662926E+02   0.693508E+00   0.296253E-02
   0.662956E+02   0.693508E+00   0.296258E-02
   0.662986E+02   0.693508E+00   0.296240E-02
   0.663016E+02   0.693508E+00   0.296240E-02
   0.663046E+02   0.693508E+00   0.296240E-02
   0.663076E+02   0.693508E+00   0.296241E-02
   0.663105E+02   0.693508E+00   0.296250E-02
   0.663135E+02   0.693508E+00   0.296265E-02
   0.663165E+02   0.693509E+00   0.296266E-02
   0.663195E+02   0.693509E+00   0.296266E-02
   0.663225E+02   0.693509E+00   0.296257E-02
   0.663255E+02   0.693509E+00   0.296258E-02
   0.663285E+02   0.693509E+00   0.296258E-02
   0.663315E+02   0.693509E+00   0.296240E-02
   0.663345E+02   0.693509E+00   0.296240E-02
   0.663375E+02   0.693509E+00   0.296252E-02
   0.663405E+02   0.693509E+00   0.296253E-02
   0.663435E+02   0.693509E+00   0.296246E-02
   0.663465E+02   0.693510E+00   0.296265E-02
   0.663495E+02   0.693510E+00   0.296266E-02
   0.663525E+02   0.693510E+00   0.296257E-02
   0.663555E+02   0.693510E+00   0.296261E-02
   0.663585E+02   0.693510E+00   0.296258E-02
   0.663615E+02   0.693510E+00   0.296258E-02
   0.663645E+02   0.693510E+00   0.296240E-02
   0.663675E+02   0.693510E+00   0.296252E-02
   0.663705E+02   0.693510E+00   0.296252E-02
   0.663735E+02   0.693510E+00   0.296246E-02
   0.663765E+02   0.693511E+00   0.296265E-02
   0.663795E+02   0.693511E+00   0.296266E-02
   0.663825E+02   0.693511E+00   0.296257E-02
   0.663855E+02   0.693511E+00   0.296257E-02
   0.663885E+02   0.693511E+00   0.296261E-02
   0.663915E+02   0.693511E+00   0.296258E-02
   0.663945E+02   0.693511E+00   0.296270E-02
   0.663975E+02   0.693511E+00   0.296252E-02
   0.664005E+02   0.693511E+00   0.296252E-02
   0.664035E+02   0.693511E+00   0.296246E-02
   0.664065E+02   0.693511E+00   0.296246E-02
   0.664095E+02   0.693512E+00   0.296266E-02
   0.664125E+02   0.693512E+00   0.296266E-02
   0.664155E+02   0.693512E+00   0.296257E-02
   0.664185E+02   0.693512E+00   0.296261E-02
   0.664215E+02   0.693512E+00   0.296273E-02
   0.664245E+02   0.693512E+00   0.296270E-02
   0.664275E+02   0.693512E+00   0.296270E-02
   0.664305E+02   0.693512E+00   0.296252E-02
   0.664335E+02   0.693512E+00   0.296249E-02
   0.664365E+02   0.693512E+00   0.296246E-02
   0.664395E+02   0.693512E+00   0.296247E-02
   0.664425E+02   0.693513E+00   0.296266E-02
   0.664455E+02   0.693513E+00   0.296266E-02
   0.664485E+02   0.693513E+00   0.296261E-02
   0.664515E+02   0.693513E+00   0.296273E-02
   0.664544E+02   0.693513E+00   0.296273E-02
   0.664574E+02   0.693513E+00   0.296270E-02
   0.664604E+02   0.693513E+00   0.296270E-02
   0.664634E+02   0.693513E+00   0.296252E-02
   0.664664E+02   0.693513E+00   0.296246E-02
   0.664694E+02   0.693513E+00   0.296246E-02
   0.664724E+02   0.693514E+00   0.296266E-02
   0.664754E+02   0.693514E+00   0.296266E-02
   0.664784E+02   0.693514E+00   0.296273E-02
   0.664814E+02   0.693514E+00   0.296273E-02
   0.664844E+02   0.693514E+00   0.296273E-02
   0.664874E+02   0.693514E+00   0.296273E-02
   0.664904E+02   0.693514E+00   0.296270E-02
   0.664934E+02   0.693514E+00   0.296270E-02
   0.664964E+02   0.693514E+00   0.296244E-02
   0.664994E+02   0.693514E+00   0.296246E-02
   0.665024E+02   0.693515E+00   0.296247E-02
   0.665054E+02   0.693515E+00   0.296278E-02
   0.665084E+02   0.693515E+00   0.296278E-02
   0.665114E+02   0.693515E+00   0.296273E-02
   0.665144E+02   0.693515E+00   0.296273E-02
   0.665174E+02   0.693515E+00   0.296273E-02
   0.665204E+02   0.693515E+00   0.296273E-02
   0.665234E+02   0.693515E+00   0.296270E-02
   0.665264E+02   0.693515E+00   0.296267E-02
   0.665294E+02   0.693515E+00   0.296244E-02
   0.665324E+02   0.693515E+00   0.296246E-02
   0.665354E+02   0.693516E+00   0.296259E-02
   0.665384E+02   0.693516E+00   0.296278E-02
   0.665414E+02   0.693516E+00   0.296273E-02
   0.665444E+02   0.693516E+00   0.296273E-02
   0.665474E+02   0.693516E+00   0.296273E-02
   0.665504E+02   0.693516E+00   0.296273E-02
   0.665534E+02   0.693516E+00   0.296273E-02
   0.665564E+02   0.693516E+00   0.296270E-02
   0.665594E+02   0.693516E+00   0.296262E-02
   0.665624E+02   0.693516E+00   0.296274E-02
   0.665654E+02   0.693517E+00   0.296259E-02
   0.665684E+02   0.693517E+00   0.296259E-02
   0.665714E+02   0.693517E+00   0.296278E-02
   0.665744E+02   0.693517E+00   0.296273E-02
   0.665774E+02   0.693517E+00   0.296273E-02
   0.665804E+02   0.693517E+00   0.296273E-02
   0.665834E+02   0.693517E+00   0.296273E-02
   0.665864E+02   0.693517E+00   0.296273E-02
   0.665894E+02   0.693517E+00   0.296262E-02
   0.665924E+02   0.693517E+00   0.296274E-02
   0.665954E+02   0.693517E+00   0.296275E-02
   0.665983E+02   0.693518E+00   0.296259E-02
   0.666013E+02   0.693518E+00   0.296259E-02
   0.666043E+02   0.693518E+00   0.296283E-02
   0.666073E+02   0.693518E+00   0.296273E-02
   0.666103E+02   0.693518E+00   0.296273E-02
   0.666133E+02   0.693518E+00   0.296273E-02
   0.666163E+02   0.693518E+00   0.296273E-02
   0.666193E+02   0.693518E+00   0.296282E-02
   0.666223E+02   0.693518E+00   0.296274E-02
   0.666253E+02   0.693518E+00   0.296274E-02
   0.666283E+02   0.693518E+00   0.296276E-02
   0.666313E+02   0.693519E+00   0.296259E-02
   0.666343E+02   0.693519E+00   0.296283E-02
   0.666373E+02   0.693519E+00   0.296273E-02
   0.666403E+02   0.693519E+00   0.296273E-02
   0.666433E+02   0.693519E+00   0.296273E-02
   0.666463E+02   0.693519E+00   0.296285E-02
   0.666493E+02   0.693519E+00   0.296285E-02
   0.666523E+02   0.693519E+00   0.296278E-02
   0.666553E+02   0.693519E+00   0.296274E-02
   0.666583E+02   0.693519E+00   0.296274E-02
   0.666613E+02   0.693519E+00   0.296276E-02
   0.666643E+02   0.693520E+00   0.296259E-02
   0.666673E+02   0.693520E+00   0.296283E-02
   0.666703E+02   0.693520E+00   0.296273E-02
   0.666733E+02   0.693520E+00   0.296273E-02
   0.666763E+02   0.693520E+00   0.296285E-02
   0.666793E+02   0.693520E+00   0.296285E-02
   0.666823E+02   0.693520E+00   0.296282E-02
   0.666853E+02   0.693520E+00   0.296278E-02
   0.666883E+02   0.693520E+00   0.296278E-02
   0.666913E+02   0.693520E+00   0.296275E-02
   0.666943E+02   0.693520E+00   0.296276E-02
   0.666973E+02   0.693521E+00   0.296263E-02
   0.667003E+02   0.693521E+00   0.296283E-02
   0.667033E+02   0.693521E+00   0.296273E-02
   0.667063E+02   0.693521E+00   0.296285E-02
   0.667093E+02   0.693521E+00   0.296285E-02
   0.667123E+02   0.693521E+00   0.296285E-02
   0.667153E+02   0.693521E+00   0.296278E-02
   0.667183E+02   0.693521E+00   0.296278E-02
   0.667213E+02   0.693521E+00   0.296278E-02
   0.667243E+02   0.693521E+00   0.296275E-02
   0.667273E+02   0.693522E+00   0.296276E-02
   0.667303E+02   0.693522E+00   0.296281E-02
   0.667333E+02   0.693522E+00   0.296295E-02
   0.667363E+02   0.693522E+00   0.296285E-02
   0.667392E+02   0.693522E+00   0.296285E-02
   0.667422E+02   0.693522E+00   0.296285E-02
   0.667452E+02   0.693522E+00   0.296282E-02
   0.667482E+02   0.693522E+00   0.296278E-02
   0.667512E+02   0.693522E+00   0.296278E-02
   0.667542E+02   0.693522E+00   0.296279E-02
   0.667572E+02   0.693522E+00   0.296275E-02
   0.667602E+02   0.693523E+00   0.296281E-02
   0.667632E+02   0.693523E+00   0.296293E-02
   0.667662E+02   0.693523E+00   0.296295E-02
   0.667692E+02   0.693523E+00   0.296285E-02
   0.667722E+02   0.693523E+00   0.296285E-02
   0.667752E+02   0.693523E+00   0.296285E-02
   0.667782E+02   0.693523E+00   0.296278E-02
   0.667812E+02   0.693523E+00   0.296278E-02
   0.667842E+02   0.693523E+00   0.296278E-02
   0.667872E+02   0.693523E+00   0.296279E-02
   0.667902E+02   0.693524E+00   0.296287E-02
   0.667932E+02   0.693524E+00   0.296293E-02
   0.667962E+02   0.693524E+00   0.296293E-02
   0.667992E+02   0.693524E+00   0.296285E-02
   0.668022E+02   0.693524E+00   0.296285E-02
   0.668052E+02   0.693524E+00   0.296285E-02
   0.668082E+02   0.693524E+00   0.296285E-02
   0.668112E+02   0.693524E+00   0.296278E-02
   0.668142E+02   0.693524E+00   0.296278E-02
   0.668172E+02   0.693524E+00   0.296278E-02
   0.668202E+02   0.693524E+00   0.296291E-02
   0.668232E+02   0.693524E+00   0.296291E-02
   0.668262E+02   0.693525E+00   0.296293E-02
   0.668292E+02   0.693525E+00   0.296293E-02
   0.668322E+02   0.693525E+00   0.296303E-02
   0.668352E+02   0.693525E+00   0.296285E-02
   0.668382E+02   0.693525E+00   0.296285E-02
   0.668412E+02   0.693525E+00   0.296282E-02
   0.668442E+02   0.693525E+00   0.296278E-02
   0.668472E+02   0.693525E+00   0.296278E-02
   0.668502E+02   0.693525E+00   0.296291E-02
   0.668532E+02   0.693525E+00   0.296291E-02
   0.668562E+02   0.693526E+00   0.296296E-02
   0.668592E+02   0.693526E+00   0.296293E-02
   0.668622E+02   0.693526E+00   0.296293E-02
   0.668652E+02   0.693526E+00   0.296303E-02
   0.668682E+02   0.693526E+00   0.296285E-02
   0.668712E+02   0.693526E+00   0.296285E-02
   0.668742E+02   0.693526E+00   0.296278E-02
   0.668772E+02   0.693526E+00   0.296290E-02
   0.668802E+02   0.693526E+00   0.296290E-02
   0.668831E+02   0.693526E+00   0.296291E-02
   0.668861E+02   0.693526E+00   0.296291E-02
   0.668891E+02   0.693526E+00   0.296296E-02
   0.668921E+02   0.693527E+00   0.296297E-02
   0.668951E+02   0.693527E+00   0.296293E-02
   0.668981E+02   0.693527E+00   0.296303E-02
   0.669011E+02   0.693527E+00   0.296303E-02
   0.669041E+02   0.693527E+00   0.296285E-02
   0.669071E+02   0.693527E+00   0.296290E-02
   0.669101E+02   0.693527E+00   0.296290E-02
   0.669131E+02   0.693527E+00   0.296290E-02
   0.669161E+02   0.693527E+00   0.296291E-02
   0.669191E+02   0.693527E+00   0.296291E-02
   0.669221E+02   0.693528E+00   0.296296E-02
   0.669251E+02   0.693528E+00   0.296297E-02
   0.669281E+02   0.693528E+00   0.296293E-02
   0.669311E+02   0.693528E+00   0.296303E-02
